qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3999,S06E01,2866,3112,Why was Jerry panting?,2,Jerry wanted to hide and escape Tom's chase.,Jerry was relieved that he was safe from the fly swatter by hiding in the hole.,Jerry just realised that he was falling from a high place and was scared to get hurt,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to trick Tom to grab the hot dog instead of grabbing Jerry.
4000,S06E01,3053,3382,Why did Jerry climb the banana?,3,Jerry wanted to go back to the table before the candle fell down,Jerry wanted the banana to hit and splatter on Tom's face to cause a mess.,jerry was afraid of being hurt by the spike,Jerry was falling so Jerry climbed the banana to grab onto something and avoid falling,Jerry wanted Tom to fall and hurt himself.
4001,S06E01,3459,3645,Why was Tom frowning?,4,Tom suddenly woke up with the towel in his mouth.,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom wanted to be dancing with Toots instead of Jerry.,Tom realised that he got hit on the head.,A lunchbox fell on Tom's face and hurt Tom 
4002,S06E01,3636,4409,Why was Tom smiling?,4,Jerry gave Tom an idea that could get the starfish off Tom's head,Tom was happy that he was not in the water with the shark anymore so he could not be eaten,Tom was excited to throw a heavy ball on Muscles and Jerry.,Tom saw Jerry dive into the bowling ball and covered the holes thinking Jerry was trapped and that Tom had caught Jerry,Tom was excited to eat Jerry in a sandwich.
4003,S06E01,3636,4145,Why was Tom running?,0,Tom was running into the room to get a baseball glove to catch Jerry and the sandwich,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom wanted to find Jerry in Spike's picnic basket but did not want Spike to see and chase Tom.,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.
4004,S06E01,4158,4806,Why was Tom chasing Jerry?,2,Jerry wanted to jump on Tom's head to make Tom's nose get stuck inside Jerry's dustbin.,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry,Tom was chasing Jerry to catch and eat Jerry,Jerry wanted to release smoke around Tom to blind Tom.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.
4005,S06E01,4199,4849,Why was Jerry running?,4,so that Tom cannot hurt jerry physically,Jerry was scared of Tom and did not want to be hurt by Tom.,jerry was afraid Tom would attack jerry for tricking Tom.,Jerry was on the railway while the express train was running towards jerry so Jerry ran to avoid being crushed,Tom was chasing and trying to eat Jerry so Jerry was running to avoid being eaten
4006,S06E01,5088,5428,Why did Jerry run?,3,Jerry did not want to be caught and hurt by Tom after Jerry hurt Tom by pressing the machine onto Tom.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry saw Tom and wanted to run away in order to avoid being caught by Tom.,Jerry did not want to be crushed and hurt by the crusher so Jerry ran away,Jerry was scared of the pain from being hit.
4007,S06E01,5088,5505,Why did Jerry turn white?,2,Jerry was blushing from kissing the female robot.,Tom flicked Jerry and made Jerry swallow watermelon seeds which made Jerry feel sick,Jerry turned white as he saw that he was about to be crushed by the crusher.,Jerry turned black after the kiss from Jerry to the female robot triggered a fuse which caused the female robot to blow up in front of Jerry.,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.
4008,S06E01,5088,5660,Why did Jerry run into Tom's mouth?,4,Tom was escaping from jerry,Tom cared for Jerry.,Tom was hungry and wanted to catch and eat Jerry.,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety
4009,S06E01,5484,6095,Why was Tom hitting his ear?,3,Tom expected Jerry to walk into the traps and cause the mines to explode.,Jerry was drinking Tom's milk from a straw and the sound woke Tom up.,Tom was confused that Jerry disappeared.,Tom was hitting his ear to get Jerry out of his head,Tom was deafened after his owner shot the gun wrapped around his head so Tom dug his ear to clear it
4010,S06E01,6126,6500,Why was Jerry running?,4,Jerry ran away from the ball as he did not want to get hit by the ball.,Jerry was scared of Tom and did not want to be hurt by Tom.,"Jerry did not want to be eaten by Tom, hence Jerry ran away to escape Tom.",Jerry didn't want to be caught and eaten by Tom,Jerry was running away from Tom to avoid getting hit by the fly swatter
4011,S06E01,6126,6533,Why was Jerry frowning?,1,Tom and Jerry were angry at Lighting for causing them to get kicked out of the house.,Jerry was frowning because Tom kept hitting Jerry with a fly swatter,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.,Jerry wanted to see if Tom was okay after being eaten by the shark.
4012,S06E01,6126,6887,Why did Jerry hit Tom with a fly swatter?,1,Tom hit Jerry to prevent Jerry from getting away in order to try to catch Jerry.,Jerry hit Tom with a fly swatter as revenge for repeatedly hitting Jerry with a fly swatter,Tom had caught Jerry and wanted to make Jerry work for Tom as revenge.,Tom hit Jerry first as Tom was afraid that Jerry would hurt Tom.,"A rock that Tom shot had bounced off Jerry's slingshot back onto Tom's slingshot, hitting Tom and sending Tom flying."
4013,S06E01,6674,6822,Why did Jerry reach his hand out?,4,Jerry wanted to take the opportunity to hit Tom and run away. ,Jerry wanted to lead Nibbles away from Tom.,Jerry was waving goodbye to Tom who got drunk and jumped away.,Jerry was waving goodbye to Tom as Jerry was about to run away.,Jerry reached his hand out to signal to Tom to give Jerry the fly swatter
4014,S06E01,6757,6935,Why was Tom angry?,3,Jerry hurt Tom by biting Tom's finger so Tom shouted in pain,Tom thought that jerry stole his milk,Tom was going to harm Jerry after deciding to give up the million dollars.,Tom was angry that Jerry hurt him with a fly swatter,Tom wanted to be dancing with Toots instead of Jerry.
4015,S06E01,6757,7110,Why was Jerry running?,1,Jerry ran away from the ball as he did not want to get hit by the ball.,Jerry was running away from Tom to avoid getting hurt by Tom,Jerry was on the railway while the express train was running towards jerry so Jerry ran to avoid being crushed,so that Tom cannot hurt jerry physically,Jerry was shocked that Cuckoo was caught by Tom and Jerry wanted to save Cuckoo.
4016,S06E01,6906,7257,Why was Tom smiling?,2,Tom saw Jerry dive into the bowling ball and covered the holes thinking Jerry was trapped and that Tom had caught Jerry,Tom was excited to throw a heavy ball on Muscles and Jerry.,Tom was smiling because Jerry had nowhere else to escape from Tom,Tom was happy that he was not in the water with the shark anymore so he could not be eaten,Jerry gave Tom an idea that could get the starfish off Tom's head
4026,S06E02,1295,1902,why did Tom sit in a limousine,2,Tom did not want anyone to see him with the milk ,Tom wanted to impress Toodles as Tom was in love with Toodles.,Tom was a famous artist,Tom's owner was angry at Tom so Tom's owner crushed Tom with the seat to take his anger out,Tom wanted to show Mammy Two Shoes that Tom successfully kept the house clean.
4027,S06E02,1630,1916,Why were there items thrown at Tom?,4,Tom was trying to be unnoticed by his owner to avoid getting into trouble again,because Tom wanted to steal and wear the model dog head,Tom wanted to prevent Tom from falling into the water,Tom wanted to collect all his money to buy gifts for Toodles.,the audiences wanted to show their affection to Tom by throwing items at Tom
4028,S06E02,2877,3559,why did jerry wake up,1,Jerry used a stamp to make Tom's feet blue so that Tom would mess up the house as Tom chased Jerry.,jerry lived under the stage and was awoken by Tom's loud singing.,jerry realised he was lonely and missed Tom's company. ,Tom and jerry was shocked to find that quacker came back and flooded the house,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.
4029,S06E02,3029,3731,why did jerry use a toothbrush to hit the ceiling,2,Jerry wanted to save Uncle Pecos from Tom by shooting toothpaste at Tom.,Jerry wanted to let a rope down to tie around Tom's neck.,jerry was annoyed that Tom woke jerry up and wanted Tom to stop singing.,jerry wanted to take revenge on Tom for sTomping on the stage,Jerry wanted Tom to follow Jerry and jump into the sink as Jerry drained the water so that Tom would crash into the dishes.
4030,S06E02,3665,3857,Why did Tom sTomp on the stage?,4,Tom saw Jerry rocking the chair Mammy Two Shoes was on.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.,Tom was shocked that the piano was coming towards him and Tom was afraid of being squashed by the piano.,"Tom was delighted that Tiny could not hear Jerry's whistle and save Jerry, so that Tom could catch Jerry.",Tom was annoyed that jerry hit the stage and disturbed the performance
4031,S06E02,3713,4036,Why did Jerry hit the floor with a hammer?,4,Jerry wanted to taunt Tom to make Tom open the door and see Jumbo.,Jerry wanted to take Tom's hammer to hit Tom's foot.,Jerry wanted to push the podium with Tom out of the amphitheater.,Jerry wanted to get Tom into trouble with Mammy Two Shoes when Tom hammers the chair.,jerry wanted to take revenge on Tom for sTomping on the stage
4032,S06E02,3892,4247,why did Tom wear the suit in the opposite way,2,Tom wanted to disguise himself as a pretty female mouse in order to attract Jerry's attention.,jerry was hiding in the suit of armor and Tom wanted to catch jerry,jerry hit the floorboard that Tom stood on to make Tom fly out of the suit and Tom landed upside down.,Tom wanted to take revenge on Jerry for causing Tom to get hit by the bus.,Tom wanted to remove his costume but the zipper was jammed.
4033,S06E02,3892,4415,why did Tom go backstage?,2,because Tom wanted to steal and wear the model dog head,Tom was being attentive as Mammy Two Shoes was scolding Tom.,Tom was embarrassed that he was wearing the suit in the opposite way and wanted to change,Tom was afraid of being shot by the gun.,Tom was annoyed that jerry hit the stage and disturbed the performance
4034,S06E02,4391,4810,why did jerry's bed break,1,"Tuffy winded the crank enthusiastically, causing the cat paw to hit Jerry that Jerry struggled to escape.",Tom kept sTomping on the stage and the impact caused Jerry's bed to break.,Jerry did not want to be caught by Tom.,Jerry saw Spike being friendly with Tom and left to keep himself safe from Tom.,Jerry wanted to show Tom that Tom could not do anything to Jerry.
4035,S06E02,5006,5409,why did jerry hold up a sign,1,Jerry wanted to order a dog to protect Jerry and scare Tom.,jerry wanted Tom to come closer to tie Tom's mouth,Jerry wanted Tom to stop running so that Tom would not hit Jerry with the heavy ball.,Tom wanted to make a fake signature on the certification as Jerry refused to sign.,Jerry wanted to direct the bees to towards Tom to inflict pain on Tom.
4036,S06E02,5006,5482,why was Tom's mouth tied with a rubber band,1,Tom was shocked to see many mouse toys that look like Jerry.,jerry wanted to stop Tom singing,Tom was surprised that the radio was turned on and he could not turn off the radio,because Tom did not expect that Joan brought Jerry home as a pet,Tom wanted to stop jerry and nibbles from stealing the key
4037,S06E02,5237,5712,why was jerry stapled on the wall,3,Jerry wanted to see if Tom had really lost Jerry or not and if it was safe to come out,Jerry wanted to run away from Tom to avoid getting caught and eaten,Jerry wanted Tom and Butch to run past so that Jerry could escape.,Tom wanted to take revenge on jerry for tying Tom's mouth,Tom hit Jerry with a pool cue which caused Jerry to roll and hit the wall.
4038,S06E02,5895,6411,why did jerry lick a lemon,0,jerry wanted Tom to get thirsty to disrupt Tom's singing.,Jerry made Tom get punished by Mammy Two Shoes and wanted to taunt Tom while Mammy Two Shoes was dragging Tom out,Tom got annoyed at jerry for disturbing Tom's performance,Jerry wanted to eat the cheese.,Jerry was hungry and wanted to eat the bubble gum that Tom was eating.
4039,S06E02,6235,6563,why did Tom screw the lemon on jerry's head,1,Jerry wanted to hurt Tom and run away.,Tom got annoyed at jerry for disturbing Tom's performance,Jerry knew that Tom could not harm him or take any revenge.,jerry wanted Tom to get thirsty to disrupt Tom's singing.,Tom was asking Jerry to hit Tom's head instead of Jerry's head.
4040,S06E02,6416,6700,why did Tom wipe his hands,1,Tom's hand was in pain from hitting Jerry with the vase.,Tom got lemon juice on his hands when Tom screwed lemon on jerry's head,Tom's hand was throbbing as Tom had hit his hand using a hammer.,Tom was tired from scrubbing the floor and was sweating from it ,Tom wanted to shake Jerry's hand to congratulate Jerry for the medal.
4041,S06E02,6831,7099,why did jerry drill a hole in the floor,0,jerry wanted to use a wire hook to  pull Tom's front garments,Jerry knew that Tom would not be able to enter and catch Jerry in the small hole as Tom was too big.,Tom was chasing Jerry so Jerry ran into the hole to hide from Tom to avoid being caught and eaten by Tom,Jerry wanted to let a rope down to tie around Tom's neck.,because Tom tricked jerry to eat the nut and used the magnet to attract jerry to catch jerry
4049,S06E03,1538,2272,Why was Jerry smiling?,4,Jerry was amused when Tom wobbled after eating the jelly.,jerry was happy that his plan worked,Jerry was excited to eat the food on the table.,Jerry was amused to see Tom getting washed in the washing machine.,Jerry was smiling since Jerry could run super fast now because of the potion he drank
4050,S06E03,2335,2473,Why did Tom roll the box open?,0,Tom wanted to open the box and take a fish to eat,Tom wanted the milk for himself and kicked the box to avoid Tom's milk being drunk by others,Tom was trying to be unnoticed by his owner to avoid getting into trouble again,Tom wanted to get rid of Jerry and the pup by opening the door to make them slip out of the house.,Tom was emptying the box to find and catch Jerry
4051,S06E03,2300,2617,Why was Jerry's tongue out?,4,Jerry wanted to eat the cheese.,Jerry was happy that there was bread for him to eat.,Jerry wanted to show Tom that Jerry chose to be caught by Butch.,Jerry was excited to eat the ham.,Jerry was hungry and wanted to eat the fish that Tom was holding.
4052,S06E03,2453,2790,Why did Tom make a confused expression?,2,"When Tom got stuck in the hole, Jerry humiliated Tom by playing with Tom's lips so Tom was angry at Jerry",Tom expected Jerry to land into Tom's mouth since Tom threw Jerry in the air but a plate landed on Tom instead,Tom wanted to eat the fish he had but it had suddenly already been eaten that confused Tom,Tom was annoyed at Jerry after seeing Jerry surfing with Tom's surfboard.,Tom was sleeping soundly when Jerry started kissing Tom a lot which made Tom really confused
4053,S06E03,2453,2847,Why did Tom make a happy expression?,1,Tom was delighted to see Spike sleeping so Tom could go pass Spike to go fishing.,Tom could eat other fish besides the one that has already been eaten,Tom thought of an idea to take revenge on Jerry.,Tom has a love interest for Toots.,Tom was delighted that he found Jerry and could catch Jerry.
4054,S06E03,2834,3046,Why was Tom sad?,2,Jerry and Tom's owner were throwing the fish to Tom that hurt Tom ,Tom was dejected that he would be kicked out of the house for failing to catch Jerry.,Tom was sad that there were no more fish for him to eat,Tom thought that he finally caught a fish since something was pulling on his line,Tom was crying because Tom was sad that he cut his own tail
4055,S06E03,2850,3328,Why was Tom laughing?,4,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom was confident that Tom would catch Jerry.,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.,Tom was laughing at how ridiculous the thought of a ghost eating all of Tom's fish was
4056,S06E03,3648,3934,Why was Jerry laughing?,4,Jerry was happy to see Tom.,Jerry was happy to see Tom getting scolded by Mammy Two Shoes ,Jerry was happy that Tom and Butch got kicked out of the house and Jerry was safe.,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Jerry found it funny that Tom was setting up a trap for Jerry as Jerry was too fast for Tom
4057,S06E03,3500,3959,Why did Tom put a watermelon in the open?,2,Tom wanted to catch Jerry who was hiding in the refrigerator,Tom wanted to eat things inside the refrigerator ,Tom put a watermelon in the open to bait the culprit,Tom wanted to make it seem like the Tomato was jerry to fake jerry's death,Tom wanted to share the food in the fridge with his friend Jerry.
4058,S06E03,3500,3959,Why was Tom holding a flyswatter?,1,Tom's hand was in pain from hitting Jerry with the vase.,Tom was holding the flyswatter to hit and catch the culprit,Tom wanted to get revenge for having food thrown at his face.,Tom got hit by a hot object so Tom dipped in the water to cool off,the audiences wanted to show their affection to Tom by throwing items at Tom
4059,S06E03,3948,4173,Why was Tom shocked?,1,Tom was afraid of being smashed by the pig.,Tom was scared that the other food would be eaten as well,Tom did not expect that nibbles could escape from Tom's hands,Tom was scared and did not want to be caught by Spike.,Tom was scared of the explosion from the firework.
4060,S06E03,3955,4283,Why was Tom hugging a bunch of grapes and an apple?,0,Tom did not want the grape and the apple to be eaten,Tom did not want to fall off the tree and get hurt.,Tom was cold from being trapped outside the house.,Tom wanted to catch Nibbles who was hiding behind the apple.,Tom was angry from what Tom read in the diary.
4061,S06E03,3948,4595,Why was Tom hugging the last grape?,4,Tom was cold from being trapped outside the house.,Tom did not want to fall off the tree and get hurt.,the door slammed and made a loud sound that frightened Tom,Tom sighed because Tom was relieved that the baby was safe,Tom wanted to eat the last grape so Tom hugged it to prevent it from being eaten by anyone else
4062,S06E03,4500,4706,Why was Tom running?,4,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Butch was chasing Tom with a shotgun so Tom ran away to avoid getting hurt by Butch,Tom ran away as he did not want to be bullied by the dog.,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom ran away as he was scared that there was a ghost.
4063,S06E03,4500,4950,Why did Tom go inside the refrigerator?,3,Tom was trying to get away from Jerry's ghost by hiding in the cupboard.,Tom wanted to get rid of Jerry and the pup by opening the door to make them slip out of the house.,Tom slammed the fridge door on the orange Jerry was holding so that the orange would splatter onto Jerry.,Tom wanted to eat things inside the refrigerator ,Tom did not want to be found that he ate the chicken
4064,S06E03,5106,5474,Why did Tom set up a camera?,1,Tom wanted to find and catch Jerry.,Tom wanted to record a video to catch whoever was eating all the food ,Tom wanted to find jerry so that he can kick jerry out,Tom wanted to take revenge on Jerry.,because Tom wanted to catch and attack jerry
4065,S06E03,5690,6260,Why was Tom frowning?,4,Tom was displeased that Topsy was not following instructions to catch Jerry.,Tom saw that Butch was stealing all the food and ham.,Tom wanted to be dancing with Toots instead of Jerry.,Jerry was disrupting Tom's performance for Toodles by throwing 2 pies at Tom.,Tom had found out that Jerry was the one eating all the food and was angry
4066,S06E03,7217,7682,Why did Tom smile?,1,Tom was pleased that Topsy had listened to him and successfully caught Jerry.,Tom was happy that he made a trap to catch Jerry.,Tom had a mischievous plan to attack Quacker and Jerry by being invisible using the cream.,Tom and Jerry were good friends.,Tom was excited to hurt Jerry by tricking Jerry into drinking chemicals.
4067,S06E03,7474,7636,Why was Jerry licking his lips?,3,Jerry was afraid that Tom would eat Jerry.,The caster oil was poured over Jerry which made Jerry want to vomit.,Jerry messed with Tom by switching the buckets so Jerry stuck his tongue out to taunt Tom and make Tom more angry,Jerry was happy that there was bread for him to eat.,The dog wanted to show affection to Jerry.
4068,S06E03,7474,7692,Why did Tom bite the mousetrap?,3,Tom was afraid that jerry would die in the snow,Tom heard Quacker's voice in the mouse hole and wanted to catch and eat Quacker.,Tom wanted to play a prank on George as Tom knew that George was scared of mice.,Tom wanted to eat Jerry but Jerry ran away so Tom mistakenly bit on the mousetrap,Tom wanted to catch Jerry to show and impress the owner.
4078,S06E04,1100,2145,Why did Tom attach the cheese to the fishing line?,0,Tom intended to throw the fishing line with the cheese into Jerry's mouse hole to lure Jerry.,Tom wanted to make it difficult for jerry to carry the weight,Tom wanted to catch and inflict pain on Jerry without getting approached by Spike.,Tom felt something pulling on his line so Tom started pulling the fishing rod to bring in what was pulling on his line,Tom was teasing jerry with the cheese since jerry cannot eat the cheese
4079,S06E04,2280,2430,Why did Tom hold Jerry's tail?,0,Tom wanted to hold Jerry down to hit Jerry with a hammer.,Jerry wanted Tom to scream in pain to wake Spike up so that Spike would realise that it was Tom and not Tyke.,Jerry wanted to get Tom into trouble with Spike by making Tom scream and waking Spike up.,Tom did not want jerry to escape while Tom was eating,Jerry wanted Spike to think that Tom had stolen the bone again and to go after Tom.
4080,S06E04,2280,2545,Why did Jerry move Tom's hand?,0,Jerry moved Tom's hand to where Jerry was so that Tom would hit Tom's hand with the hammer.,Jerry wanted to get back at Tom for chasing Jerry by inflicting pain and slapping Jerry.,Jerry saw Tom drop the iron towards Jerry and pulled Tom's foot so the iron would fall on Tom's foot instead.,Jerry wanted to get Tom into trouble with Mammy Two Shoes when Tom hammers the chair.,Tom wanted to let jerry know that jerry got caught escaping
4081,S06E04,2430,2780,Why did Jerry whistle?,3,Jerry wanted warn Tom that the traffic light was changing.,Jerry had a plan to pass Butch a heavy light bulb to throw at Tom.,Jerry wanted to signal Tom to get to the clock to help Tom to escape from Spike.,Jerry wanted to alert Tom that Tom did not manage to hit Jerry and Tom hit Tom's hand instead.,Jerry wanted to show Tom that the glass was falling to the ground.
4082,S06E04,2430,2780,Why was Tom kissing his hand?,4,Tom was trying to ease the pain on his finger which had been stuck in a mouse trap.,Tom wanted to shake Jerry's hand to congratulate Jerry for the medal.,Tom was excited to eat Jerry who was on Tom's plate.,Tom's hand was in pain from hitting Jerry with the vase.,Tom's hand was throbbing as Tom had hit his hand using a hammer.
4083,S06E04,2800,3080,Why was Jerry running fast?,4,Jerry did not want to be crushed and hurt by the crusher so Jerry ran away,Jerry knew that Tom was going to hit and inflict pain on him.,Jerry was afraid of being caught and eaten by the young tribesman.,Jerry did not want to be hit by the ball that Tom was shooting at Jerry.,Jerry saw Tom and wanted to run away in order to avoid being caught by Tom.
4084,S06E04,2800,3260,Why did Tom become flat?,1,Tom was annoyed that his fur came out while Tom was pulling his tail.,"Tom was chasing Jerry who ran into a small mouse hole, causing Tom to run straight into the fence.","Tom was chasing Jerry through thin pipes, which caused Tom's body to be compressed.",Jerry hid in the glove and hit Tom.,Tom wanted to sneak up on Quacker to eat Quacker.
4085,S06E04,3270,3460,Why did Tom retreat into the corner?,4,Tom was pretending to walk away to get inside the house through another window and take the ink bottle from Jerry away.,"Tom was running and did not look front, causing him to get caught in a clothesline and fall down.",Tom got his suit caught in the door when Tom closed the door.,Jerry hid in the glove and hit Tom.,"Tom was scared and wanted to hide from Tiny, the big dog."
4086,S06E04,3415,3526,Why did Jerry enter Tiny's mouth?,0,Jerry thought that he would be safe from Tom in Tiny's mouth as Tom was scared of Tiny.,Tiny was thankful to Jerry for saving him and wanted to help Jerry in return by giving Jerry a whistle to use whenever Jerry was in trouble.,Jerry tried to scare Tom as he recognised Tom as George who was scared of mice.,Jerry was running faster than Tom so Jerry stuck his tongue out to taunt Tom,Jerry messed with Tom by switching the buckets so Jerry stuck his tongue out to taunt Tom and make Tom more angry
4087,S06E04,3415,3590,Why was Tom tiptoeing?,3,Tom hid behind the tree so Jerry would not see Tom and Tom could ambush and catch Jerry,Tom was annoyed that Tom kept failing to grab Jerry,Tom had a plan to use the vanishing cream to turn invisible to get back at Jerry and Quacker.,Tom was scared of Tiny and did not want to wake Tiny up while approaching Tiny and Jerry.,Tom wanted to catch jerry who was inside the nest but Tom was afraid of being attacked by the chicken
4088,S06E04,3620,3760,Why did Tom grab Tiny's tongue?,4,Tom was imagining Jerry as different foods as Tom wanted to eat Jerry.,Tom was excited to share the bone with Jerry.,Tom was delighted that he could put his hand into the hole to catch Jerry.,Tom jumped and avoided Jerry's banana peel so Tom stuck his tongue out to taunt Jerry,Tom wanted to catch Jerry while Jerry substituted Tiny's tongue for Jerry.
4089,S06E04,3630,4195,Why did Tom roll Tiny's tongue up?,4,Tom wanted to eat Quacker as Quacker looked like a sandwich.,Tom was trying to catch Jerry with Tom's tongue into Tom's mouth.,Tom jumped and avoided Jerry's banana peel so Tom stuck his tongue out to taunt Jerry,Tom was imagining Jerry as different foods as Tom wanted to eat Jerry.,Tiny was awake and Tom wanted to appease Tiny by putting Tiny's tongue back into Tiny's mouth.
4090,S06E04,4340,4900,Why did Tiny grab Tom's tail?,1,Tiny was trying to save Jerry who was blowing the whistle inside of Tom's mouth.,Tiny was angry at Tom and wanted to grab Tom and roll Tom away.,Tom wanted to save Jerry by catching Jerry with Tom's tail as Jerry was falling into Spike's mouth.,Jerry did not want to get hurt by falling to the ground and grabbed Tom's tail.,The nanny wanted to pull Tom out from underneath the table to put Tom into the cradle
4091,S06E04,4900,5130,Why did Tom jump out of the water?,0,Tom jumped out in pain as there was a crab grabbing Tom's tail.,Tom wanted to get back in the house so Tom jumped to try to get through the window,Tom jumped to avoid slipping on the banana peel and getting hurt,Tom jumped in pain as jerry poked Tom using a fork,Tom bit on the mousetrap and got hurt so Tom jumped in pain
4092,S06E04,5225,5600,Why did Tom pull the dog catcher's net?,1,Tom fell for Jerry's trick of pretending that the hot dog was Jerry.,Tom wanted the dog catcher to catch Tiny so that Tom could go after Jerry in peace.,"Tom wanted to catch, cook and eat Quacker.",The dog was hungry and wanted to devour Tom.,Tom wanted to hit and catch Jerry when Jerry exited the mouse hole with the bat.
4093,S06E04,5545,5875,Why did Jerry grab a saw?,0,Jerry wanted to saw the dog catcher's net to release Tiny who had been caught in the net.,Jerry wanted to get the moving sack from the river and open the sack to check out what it contained.,Jerry was trying to balance on the string above Tom in order to get away from Tom.,Jerry had tied Tom's tail to the pole using a string and wanted to make the pole fall to lift Tom up.,Jerry wanted to steal a smaller piece of cheese after putting the huge piece of cheese back to fridge.
4094,S06E04,5737,5940,Why did Jerry and Tiny shake hands?,0,Tiny was expressing his gratitude to Jerry for saving Tiny from the dog catcher.,Jerry was expressing his gratitude to Tom who gave Jerry a bubble gum to eat.,Cuckoo and Jerry were happy that they got rid of Tom.,Tom was grateful that Jerry had helped to free Tom from the pipe.,Jerry was saying goodbye and thanking Merlin for helping Jerry get rid of Tom.
4095,S06E04,5890,6350,Why did Tiny give Jerry a whistle?,2,Jerry wanted Spike to come and save Jerry from Tom.,Jerry wanted Tom to serve and stop bullying Jerry.,Tiny was thankful to Jerry for saving him and wanted to help Jerry in return by giving Jerry a whistle to use whenever Jerry was in trouble.,Jerry was calling for Spike to save Jerry from Tom who was about to hit Jerry.,Jerry wanted to remind Tom to share the dinner.
4096,S06E04,6375,6995,Why did Tiny grab Tom's neck?,0,Tiny was trying to save Jerry who was blowing the whistle inside of Tom's mouth.,Tom wanted to prevent blood loss so that Tom would not die.,Spike heard Jerry's whistle and came to save Jerry from Tom and give Tom a warning.,Tiny was angry at Tom and wanted to grab Tom and roll Tom away.,The tiny bulldog wanted to hurt Tom to save Jerry
4097,S06E04,6995,7175,Why did Tiny throw Tom towards the dustbins?,1,Tiny was trying to save Jerry who was blowing the whistle inside of Tom's mouth.,Tiny wanted to get rid of Tom and inflict pain on Tom.,"Tom wanted to test if Tiny would stay asleep with noise, so that Tom could go after Jerry without disruption from Tiny.",Tom was trying to get away from Jerry's ghost by hiding in the dustbin.,"Tom's tail was smashed by a huge rock, causing Tom to jump up in pain, out of the dustbin."
4106,S06E05,480,576,why was jerry trembling,0,jerry was walking in snow which made him feel cold,Tom put Jerry over a hot fire which inflicted pain on Jerry.,Jerry was scared of being eaten by the shark,because jerry has been been impaled repeatedly with the needles,Jerry fell in a puddle of water and was wet so Jerry shook his body to shake all of the water off to be dry
4107,S06E05,1845,2163,why did jerry wipe the window,3,Jerry was sweating as Jerry was nervous about stealing the cheese.,Jerry wanted Tom to run into the window.,Jerry wanted to figure out why Tom looked out instead of playing with jerry,jerry wanted to peek through the window to see the cheese,Jerry wanted to get rid of Tom by locking Tom outside the house
4108,S06E05,1918,2163,why was jerry smiling,4,Jerry was excited to eat the food on the table.,Jerry was happy that there was a watermelon on the table for him to eat,jerry was happy that his plan worked,Jerry was delighted that the robot mouse had successfully stolen the cheese.,Jerry was happy to see cheese as he liked cheese.
4109,S06E05,2204,2684,why did Tom wake up,3,Jerry invited Tom to the bed.,Tom wanted to fall asleep as Tom was sleepy,"A bird hit Tom's face and stepped on Tom's body, waking him up.",Tom wanted to get up and answer the door,Jerry used a stamp to make Tom's feet blue so that Tom would mess up the house as Tom chased Jerry.
4110,S06E05,2403,2815,why did Tom walk outside,2,Tom wanted to lure the seal outside to catch the seal.,Tom wanted to enter the dog pound without being recognised as a cat and chased by the dogs.,Tom wanted to find who knocked the door,Tom was pretending to walk away to get inside the house through another window and take the ink bottle from Jerry away.,Tom realised that he saw Jerry and wanted to go back to catch Jerry.
4111,S06E05,2590,2890,Why did Tom's eyes open wide?,4,the key was caught on Tom's mouth and woke Tom up,Tom was shocked that the box was outside of the room although Tom locked the box in the room and there was a straw drinking Tom's milk.,Tom was afraid of getting punished in hell.,Tom realised that the firecracker was about to explode near Tom,Tom was shocked that the door closed as he would be stuck outside.
4112,S06E05,2737,2922,why did Tom push the door,0,Tom wanted to reenter the house but the door was locked.,Tom was chasing Jerry who ran out of the door and the door closed on Tom.,"Jerry had locked the door, hence Tom was pulling the handle hard trying to get into the room to catch Jerry.",Tom broke the door while chasing Jerry who ran out of the house.,Tom ran through the door in a hurry in order to get away from the scissors.
