qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
4038,S06E02,5895,6411,why did jerry lick a lemon,3,To taunt Tom,tom wanted to stop jerry licking the lemon,Jerry saw Tom eating a bubble gum.,jerry wanted to make tom feel thirsty,Jerry saw the cheese platters that Tom brought.
4039,S06E02,6235,6563,why did tom screw the lemon on jerry's head,0,tom wanted to stop jerry licking the lemon,Tom pointed at Tom's head.,Jerry wanted to inflict pain on Tom.,jerry wanted to make tom feel thirsty,Jerry wanted to bully Tom.
4040,S06E02,6416,6700,why did tom wipe his hands,0,tom wanted to clean the lemon juice on his hands,Tom was gesturing for a handshake., The dog buzzed off Toms arm hair.,Tom was trying to wipe the sweat off his head,Tom checked Tyke and ensured that Tyke was still clean.
4041,S06E02,6831,7099,why did jerry drill a hole in the floor,4,Jerry wanted to hide from Butch,Jerry wanted to let a rope down through the ceiling.,Jerry wanted to run away from Lightning.,Jerry was trying to go under the dog house.,jerry wanted to make a hole to put a wire hook out.
4049,S06E03,1538,2272,Why was Jerry smiling?,4,jerry was seeing tom get hurt by mammy two shoes,Jerry was amused.,Jerry saw Tom eating the Jelly.,Jerry saw the table of food.,Jerry was happy
4050,S06E03,2335,2473,Why did Tom roll the box open?,0,Tom wanted to open the box,Tom saw Jerry go inside the box,Tom wanted Jerry and the pup to slip out of the door.,Tom did not want his owner to find him,tom wanted to kick the box to the basement
4051,S06E03,2300,2617,Why was Jerry's tongue out?,0,Jerry saw the fish Tom was holding.,Jerry found the ham behind the couch.,Jerry saw the cheese platters that Tom brought.,Jerry saw Tom holding bread,Jerry was taunting Tom.
4052,S06E03,2453,2790,Why did Tom make a confused expression?,3,A plate landed on Tom's head,Tom saw Jerry surfing.,Jerry started kissing Tom.,The fish in Tom's hand had suddenly been eaten,Jerry humiliated Tom while Tom was stuck
4053,S06E03,2453,2847,Why did Tom make a happy expression?,4,Tom saw Jerry's shadow.,Tom saw Spike sleeping.,Tom was happy to be eating with Toots.,Tom caught Jerry.,Tom was happy to eat other fish in the box
4054,S06E03,2834,3046,Why was Tom sad?,1,Tom was sad,Tom saw that all the fish had been eaten,Tom was crying in pain for being hit by the fish,Jerry chose Butch over Tom.,Tom felt something on his line
4055,S06E03,2850,3328,Why was Tom laughing?,1,Tom was delighted.,Tom was amused by his imagination.,Tom had caught Jerry.,Tom humiliated himself,Tom thought that Jerry was alone in the house.
4056,S06E03,3648,3934,Why was Jerry laughing?,4,Tom humiliated himself,Jerry saw Tom.,jerry was delighted after seeing the spring of the mousetrap coming down slowly.,Jerry was happy that the fairy godmother used the magic to help Jerry.,Jerry saw Tom setting up a trap
4057,S06E03,3500,3959,Why did Tom put a watermelon in the open?,1,tom wanted mammy two shoes to hit the tomato,Tom was trying to use the watermelon as bait,Tom wanted to hide,Tom wanted to get the food in the fridge.,Tom saw Jerry go in the refrigerator
4058,S06E03,3500,3959,Why was Tom holding a flyswatter?,2,Tom's hand was in pain.,Tom wanted to cool off,Tom was using the flyswatter as a weapon,Tom wanted to catch whoever was throwing food out of the picnic basket.,tom was shot up by the water
4059,S06E03,3948,4173,Why was Tom shocked?,3,Tom saw a firework coming towards him.,tom found nothing in tom's hands ,Tom saw an angry Spike chasing him.,Tom saw that the turkey had suddenly been eaten,Tom saw the pig falling from above.
4060,S06E03,3955,4283,Why was Tom hugging a bunch of grapes and an apple?,1,Tom was falling and hugged the tree for support.,Tom was protecting the grape and the apple,Nibbles was hiding behind the apple.,tom wanted to warm himself,Tom was annoyed
4061,S06E03,3948,4595,Why was Tom hugging the last grape?,4,Tom was falling and hugged the tree for support.,Tom was relieved,tom wanted to warm himself,tom was scared,Tom wanted to protect the last grape
4062,S06E03,4500,4706,Why was Tom running?,3,Tom wanted to get home fast.,Tom was being chased by the tongs and shovel.,Tom was trying to run away from the dog.,Tom wanted to run away to hide.,Tom wanted to avoid getting hurt
4063,S06E03,4500,4950,Why did Tom go inside the refrigerator?,4,Tom wanted Jerry and the pup to slip out of the door.,Tom saw George approaching the fridge.,Tom was scared.,Tom was playing pranks on Jerry by slamming the fridge door on Jerry.,Tom wanted to hide
4064,S06E03,5106,5474,Why did Tom set up a camera?,3,Tom wanted to steal a chicken drumstick.,jerry was missing,Tom imagined that Tom died.,Tom wanted to record a video of the cake,Tom wanted the room to be lit so that Tom could see where Jerry was.
4065,S06E03,5690,6260,Why was Tom frowning?,1,Topsy was poking Tom.,Tom was angry,Jerry had thrown 2 pies at Tom.,Tom was upset that Jerry was dancing with Toots.,Butch was snatching the ham from Tom.
4066,S06E03,7217,7682,Why did Tom smile?,2,Tom found that the part he applied vanishing cream onto became invisible.,tom was mixing chemicals into the bowl of milk,Tom was happy,Tom saw Jerry.,Tom was praising Topsy.
4067,S06E03,7474,7636,Why was Jerry licking his lips?,1,Jerry wanted to vomit.,Jerry saw Tom holding bread,Jerry lifted the dog up.,Jerry was shocked that he was sent back to Tom by the rolling ball.,Jerry wanted to make Tom more angry
4068,S06E03,7474,7692,Why did Tom bite the mousetrap?,1,tom felt guilty,Tom saw Jerry standing in front of his face,Tom wanted to scare George with the mechanical mouse.,Tom wanted to grab Quacker out of the mouse hole.,Tom wanted to grab Jerry.
4078,S06E04,1100,2145,Why did Tom attach the cheese to the fishing line?,2,so that jerry will be carrying more weight,Tom felt something pulling on his line,Tom was attaching the cheese to the fishing line as bait.,Tom wanted to use the fishing line to fish Jerry out of the picnic basket.,tom wanted jerry to smell the cheese
4079,S06E04,2280,2430,Why did Tom hold Jerry's tail?,1,Jerry wanted to inflict pain on Tom and make Tom scream.,Tom wanted to hold Jerry down.,Jerry wanted to frame Tom.,Jerry wanted to lift himself off the ground.,Tom wanted to tie Jerry to the train tracks.
4080,S06E04,2280,2545,Why did Jerry move Tom's hand?,3,Jerry wanted to inflict pain on Tom by slapping Tom with the glove.,Jerry wanted Tom's feet to be crushed by the iron.,Tom wanted to get Jerry's attention.,Jerry was substituting Tom's hand for Jerry.,Jerry wanted Tom to hit the chair so that Mammy Two Shoes would fall.
4081,S06E04,2430,2780,Why did Jerry whistle?,0,Jerry wanted to get Tom's attention.,Jerry was shocked.,Jerry saw the shark ,Jerry wanted Butch's attention.,Jerry saw Lightning coming towards him.
4082,S06E04,2430,2780,Why was Tom kissing his hand?,3,Tom saw the pole getting unscrewed, The starfish was stuck on Toms hands,Tom was gesturing for a handshake.,Tom was in pain., Tom saw Jerry running towards Tom and opened Toms mouth so that Jerry would run into Toms mouth
4083,S06E04,2800,3080,Why was Jerry running fast?,3,Jerry saw the crusher about to crush him, The woodpecker was chipping Jerrys furnitures.,Jerry saw a piano falling towards him,Jerry saw Tom's shadow over Jerry.,Jerry wanted to run away from the young tribesman.
4084,S06E04,2800,3260,Why did Tom become flat?,1,Tom saw Mammy Two Shoes was on the way back home.,Tom ran head on into the fence.,Tom was annoyed.,"Tom crawled through thin pipes, causing his body to be compressed.",Tom wanted to dodge the explosion from the firecracker beneath him.
4085,S06E04,3270,3460,Why did Tom retreat into the corner?,3,Tom was pulled back to the wall by his suit.,Tom hit a clothesline and fell.,Jerry used the ink bottle to threaten Tom to walk away.,"Tom saw Tiny, a big dog.",Tom was punched by the yellow glove.
4086,S06E04,3415,3526,Why did Jerry enter Tiny's mouth?,0,Jerry wanted to hide from Tom in Tiny's mouth.,Tiny gave Jerry a whistle to use whenever Jerry was in trouble.,Jerry wanted to scare Tom.,Jerry wanted to taunt Tom,Jerry wanted to make Tom more angry
4087,S06E04,3415,3590,Why was Tom tiptoeing?,4,Tom was upset that he got kicked out of the house.,Tom wanted to enter the room without being seen by Jerry and Quacker.,tom did not want to wake the chicken up,So that Jerry would not see Tom,Tom wanted to approach Tiny and Jerry quietly.
4088,S06E04,3620,3760,Why did Tom grab Tiny's tongue?,4,Tom saw the chef cooking.,Tom jumped over the banana peel Jerry placed down,"Tiny heard the whistle that Jerry blew, indicating that Jerry was in trouble.",Tom saw an edible Jerry.,Tom thought it was Jerry.
4089,S06E04,3630,4195,Why did Tom roll Tiny's tongue up?,4,Tom wanted to wrap his tongue around Jerry.,Tom saw Quacker walking with 2 slices of bread like a sandwich.,Tom jumped over the banana peel Jerry placed down,Tom saw an edible Jerry.,Tom was putting Tiny's tongue back into Tiny's mouth.
4090,S06E04,4340,4900,Why did Tiny grab Tom's tail?,2,Jerry wanted to stop himself falling.,"Tiny heard the whistle that Jerry blew, indicating that Jerry was in trouble.",Tiny was stopping Tom from running away.,The nanny wanted to pull Tom out from underneath the table.,Tom wanted to catch Jerry using Tom's tail.
4091,S06E04,4900,5130,Why did Tom jump out of the water?,2,Tom did not want to step on the banana peel,Tom bit on the mousetrap,Tom jumped in pain.,Tom fainted.,Tom wanted to approach the window
4092,S06E04,5225,5600,Why did Tom pull the dog catcher's net?,3,Tom thought that the hot dog was Jerry and wanted to catch Jerry.,Tom wanted to hit Jerry with the bat.,Tom wanted to catch Quacker who was falling from above.,Tom wanted to direct the dog catcher towards Tiny.,The dog wanted to eat Tom.
4093,S06E04,5545,5875,Why did Jerry grab a saw?,1,Jerry needed the stick to keep his balance on the string.,Jerry wanted to saw the dog catcher's net.,Jerry wanted to use the stick to reach for the sack in the river.,Jerry wanted to run away with the small piece of cheese from Tom.,Jerry wanted the pole to fall.
4094,S06E04,5737,5940,Why did Jerry and Tiny shake hands?,1,Jerry was thanking Tom.,Tiny was expressing his gratitude to Jerry.,Tom was expressing his gratitude to Jerry.,Jerry and Cuckoo were congratulating each other.,Jerry and Merlin were saying goodbye as Merlin was leaving.
4095,S06E04,5890,6350,Why did Tiny give Jerry a whistle?,0,Tiny gave Jerry a whistle to use whenever Jerry was in trouble.,Jerry was whistling for Spike.,Jerry wanted to hide from Tom in Tiny's mouth.,Jerry wanted to get Tom's attention.,Jerry wanted to test if the outfit works.
4096,S06E04,6375,6995,Why did Tiny grab Tom's neck?,2,Tiny was stopping Tom from running away.,The tiny bulldog saw Tom catch Jerry,"Tiny heard the whistle that Jerry blew, indicating that Jerry was in trouble.",Tom was trying to add pressure to prevent more blood loss. ,Spike was giving Tom a warning to leave Jerry alone.
4097,S06E04,6995,7175,Why did Tiny throw Tom towards the dustbins?,4,"Tiny heard the whistle that Jerry blew, indicating that Jerry was in trouble.",Tom jumped up in pain.,Tom was scared.,Tom was testing to see if the earmuffs on Tiny worked.,Tiny wanted to play bowling with Tom as a bowling ball.
4106,S06E05,480,576,why was jerry trembling,4,Jerry was in pain from the heat.,Jerry saw the shark ,Jerry was feeling sorry for Tom.,Jerry wanted to be dry,jerry felt cold
4107,S06E05,1845,2163,why did jerry wipe the window,0,jerry wanted to peek through the window,Jerry wanted to stop Tom from chasing him.,Jerry wanted to wipe his sweat.,Jerry wanted to lock Tom outside the house,Jerry wanted to catch the goldfish with the smaller glass.
4108,S06E05,1918,2163,why was jerry smiling,1,jerry was seeing tom get hurt by mammy two shoes,Jerry saw cheese.,Jerry saw the table of food.,Jerry was happy.,Jerry saw a watermelon on the table
4109,S06E05,2204,2684,why did tom wake up,0,Tom heard the Jerry knock the door.,tom yawned and tom was sleepy,Tom had awoken and was being attentive.,tom and jerry found that the house flooded,"A bird landed on Tom, waking Tom up."
4110,S06E05,2403,2815,why did tom walk outside,2,Tom realised that Jerry was sitting on the chair,because tom wanted to lure the seal with the ball.,tom wanted to look around,because tom wanted to pretend to be a dog,Jerry used the ink bottle to threaten Tom to walk away.
4111,S06E05,2590,2890,Why did Tom's eyes open wide?,3,Tom was shocked.,tom smelt smoke and saw a firecracker,Tom saw the devil in hell.,Tom heard the door slam behind him.,tom was woken up by nibbles 
4112,S06E05,2737,2922,why did tom push the door,1,Tom knocked the door down to run through the door.,tom wanted to open the door,Tom wanted to make the robot cat speed up.,Tom was hiding from Jerry and Uncle Pecos., Jerry and Quacker wanted to trap and put vanishing cream on Toms tail.
4113,S06E05,2922,3126,why did tom hug himself,4,Tom wanted to dodge the explosion from the firecracker beneath him.,Tom was falling and hugged the tree for support.,Tom was relieved.,because tom recognised the yellow dog's ears as the model dog head,tom wanted to warm himself
4114,S06E05,3126,3315,why did tom pick up the doormat,2,tom wanted to go outside,tom wanted to trap the bear into the closet,tom wanted to wrap himself with the doormat,the peanuts went through the door gap,Tom wanted to prevent Jerry from leaving.
4115,S06E05,3315,3505,why did tom look annoyed,4, Toms leg was hugged by Spike.,Tom realised his tail was still on fire.,Jerry had spit soup at Tom.,Topsy was poking Tom.,tom peeked through the window and saw jerry inside
4116,S06E05,3505,3823,why did tom climb on the roof,1,Tom saw Jerry hanging from the rope above,tom wanted to get into the chimney,Tom wanted to get to a higher point on the tree.,Tom wanted to climb to the birdhouse.,Tom was chasing the baby who was going up in the pipe
4117,S06E05,3857,4001,why did jerry jump on the air pump?,4,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry jumped to avoid getting caught,Jerry was surprised,Jerry saw Tom swinging the axe at him,jerry wanted to ignite the fire in the chimney
4118,S06E05,4026,4582,why did jerry shrug his shoulders,2,Jerry saw Tom sitting on the train tracks.,Jerry was feeling sorry for Tom.,jerry was puzzled,Jerry slapped himself after seeing Tom.,Jerry had water on his head
4119,S06E05,4734,5380,Why was Jerry jumping around the cheese?,1,jerry wanted to look through the hole of cheese,Jerry was happy.,jerry wanted to put the cheese back in the original place,Jerry wanted to run away with the small piece of cheese from Tom.,tom wanted jerry to smell the cheese
4120,S06E05,5021,5252,why did tom push himself with his tail,3,Tom's tail was sliced by the slicer.,Tom wanted to catch Jerry using Tom's tail.,Tom was fixing his body like a jack.,tom wanted to get inside the house,Tom was frozen everywhere except his tail.
4121,S06E05,5275,5888,why did tom blow up the fire with his tail,2,Tom was fixing his body like a jack.,tom wanted to get inside the house,Tom was frozen everywhere except his tail.,Tom wanted the smoke from the fire to fill the sky.,Tom was angry.
4122,S06E05,5450,6116,why did tom put the air pump into the cheese hole,2,so that jerry will be carrying more weight,because tom wanted to catch jerry in the hole,tom wanted to use the air pump to get Jerry out of the cheese.,Tom and Butch were trying to hurt Jerry,Tom was pumping air into the space station.
4123,S06E05,5917,6329,Why was Tom pouting?,1,Tom was chasing Jerry.,tom was annoyed,because tom saw that the tree was going to fall,because tom wanted to catch all the falling light bulbs,Tom was running away from Spike.
4124,S06E05,6415,7125,Why did Tom hammer corks into the cheese?,1, the hammer was toms weapon,Tom wanted to cover all but one holes in the cheese.,Tom wanted to close the hole of the barrel.,To prevent the woodpecker from chipping Tom.,so that jerry will be carrying more weight
4125,S06E05,6741,7030,why did tom cut the string,0,tom wanted to make the weight fall down,Tom was trying to untie all the rope,Tom wanted to tie Jerry with the string.,Tom wanted to throw the rope to catch Jerry.,Tom was floating upwards and wanted to stay grounded.
4135,S06E06,1456,1682,Why was Jerry crossing his arms?,0,Jerry was angry,Jerry saw a piano falling towards him,Jerry jumped to avoid getting caught,Jerry saw Tom chasing after him,Tom pulled back the cheese just as Jerry was about to take a bite.
4136,S06E06,1678,1990,Why did Tom put a glass over Jerry's head?,4,Jerry wanted to inflict pain on Tom.,Jerry wanted to drag Tom on the lid back to the building.,Jerry wanted Tom to shout in pain.,Tom wanted the soda cap to be stuck on Jerry's head.,Tom wanted to give Jerry a glass
4137,S06E06,1678,2068,Why did Jerry pull on the string?,1,Jerry wanted to hang the string across the room to swing on.,Jerry wanted to get Tom's attention,Tom wanted to control Jerry.,Jerry wanted to pull the gun trigger.,To catch Tom in the trap
4138,S06E06,2000,2178,Why did Tom pull Jerry up?,4,Tom threw Jerry back into the mousehole.,Tom was a block of ice.,Tom was rejecting Jerry's pleas.,Tom was confused,Tom wanted Jerry to be on the basket with Tom
4139,S06E06,2074,2324,Why did Tom pat Jerry's head?,0,Tom was rewarding Jerry,Tom wanted to play with Jerry.,Tom wanted to play tricks on Jerry.,Jerry wanted to whack Tom with the hammer.,Tom threw Jerry back into the mousehole.
4140,S06E06,2074,2312,Why did Tom throw Jerry?,0,Tom threw Jerry back into the mousehole.,Jerry wanted to taunt Tom.,The robot mouse controlled Jerry to smack Tom.,Jerry was upset at Tom.,Tom wanted to confront Jerry.
4141,S06E06,2700,3101,Why did Tom look angry?,4,Tom's diaper was wet.,because jerry jumped on tom,Jerry humiliated Tom while Tom was stuck,the persian cat enjoyed the music played by the calypso cat,Tom's owner got a kitten
4142,S06E06,3103,3262,Why did Tom throw Jerry?,2,Jerry wanted to taunt Tom.,tom wanted to catch jerry again after tom released jerry,Tom threw Jerry back into the mousehole.,Tom saw Jerry running away.,Tom wanted to confront Jerry.
4143,S06E06,3664,4000,Why was Tom smiling?,3,Tom saw that he was not in the water anymore,Tom saw Jerry grab the cheese,Tom's ear was clear ,Tom saw his owner leave the house,Tom felt Jerry's tail
4144,S06E06,3850,4025,Why was Tom hiding behind the wall?,0,Tom did not want to be seen by the kitten,Tom was scared.,Tom could not stop himself running towards the wall while chasing Jerry.,Tom saw Jerry approaching.,Spike was chasing Tom.
4145,S06E06,3796,4083,Why was Jerry frowning?,0,Jerry got angry,because tom kicked jerry out of the ship and a coconut fell on Jerry's head,Jerry saw the shark eat Tom,Tom and Jerry got kicked out of the house.,Jerry bumped his head on a steel sprinkler.
4146,S06E06,4048,4432,Why did Jerry take off the string tied to him?,4,Jerry wanted to catapult Tom into the air.,Jerry saw tom holding the other end of the rope,Jerry wanted to hang the string across the room to swing on.,To catch Tom in the trap,Jerry wanted to use the string as a lasso
4147,S06E06,3852,4313,Why was Tom running?,3,Tom was trying to run away from the dog.,Tom was trying to get away from Jerry and Uncle Pecos.,Tom wanted to get home fast.,Tom was running to the window to kick the kitten out of the house ,Tom was being chased by the tongs and shovel.
4148,S06E06,4440,4726,Why was Jerry running?,0,Jerry wanted to catch the kitten who was falling down,Jerry saw Tom after Tom picked up the flowerpot,Tom saw Jerry shaking and opening the soda bottle.,Jerry saw a car throw a sack into the river.,because tom was chasing jerry and Quacker
4149,S06E06,4439,4905,Why did the kitten lick Jerry?,3,Jerry lifted the dog up.,because jerry was in a sausage shape and the kitten treated jerry as a sausage,The pup was friendly.,The kitten was thankful to Jerry.,The kittens saw Tom fly out of the window.
4150,S06E06,4897,5052,Why was Jerry running with the kitten?,0,Jerry saw Tom approaching,because the kittens were dodging the watermelon,Jerry did not want to get hurt,The kittens saw Tom fly out of the window.,Jerry wanted to run away from the cats
4151,S06E06,4300,4939,Why was Tom frowning?,2,Tom was upset that Jerry was dancing with Toots.,Jerry had thrown food at Tom.,Tom was angry,Tom was in pain and had a bump on his head.,Tom saw his girlfriend paying attention to Butch who was weightlifting.
4152,S06E06,4895,5070,Why was Tom running?,1,Tom was trying to run away from the dog.,Tom was chasing Jerry and the kitten,Tom wanted to get home fast.,Tom was trying to approach Spike's picnic basket without being seen.,Tom wanted to avoid getting hurt
4153,S06E06,5060,5200,Why did Jerry raise his hands?,3,Jerry wanted to distract Tom.,Jerry did not want to fall,Jerry wanted to say goodbye to Tom.,Jerry wanted to catch the plate.,Jerry wanted to balance on the candle
4154,S06E06,5200,5500,Why did Jerry throw a plate?,0,Jerry wanted to throw the plate to Tom,Tom threw Jerry back into the mousehole.,tom was angry that jerry stole the milk,Tom wanted to trap Jerry in the jelly.,Jerry was trying to mess with Tom
4155,S06E06,5550,5903,Why did Jerry shut the window?,1,Jerry heard Spike's scream.,Jerry wanted to lock Tom outside the house,Jerry heard Quackers' cries outside the door.,Jerry wanted to let a donkey come into the house.,Nibbles had poked the door with the sword.
4165,S06E07,515,1100,Why was Tom chasing Jerry?,2,Jerry was begging Tom not to press the airhorn.,Tom did not want to play with Jerry.,Tom wanted to catch Jerry.,Jerry did not want to play with tom anymore,Jerry was marching in front of Tom to get Tom to follow Jerry.
4166,S06E07,1045,1315,Why did Tom become flat?,2,Tom was annoyed.,Tom was punched by the yellow glove.,Tom ran straight into a wall.,Tom was lying flat to crawl into the house through a vent.,"Tom crawled through thin pipes, causing his body to be compressed."
4167,S06E07,1348,1585,Why did Tom grab a saw?,4,Tom wanted to break the door.,"Tom ran and stepped on the shovel, causing the shovel to hit Tom.",Tom was preparing to hit Quacker and Jerry.,Tom wanted to climb the ladder.,Tom wanted to saw the wall around Jerry's mouse hole.
4168,S06E07,1750,2130,Why did Tom blink?,2,Tom saw an astronaut doing a spacewalk and waved to the astronaut.,Toms eyes were in pain,Tom could not believe his eyes.,Tom wanted to steal a chicken drumstick.,Tom wanted to push Jerry into the hole without being seen.
4169,S06E07,2810,2955,Why did Tom open his eyes wide?,4,Tom's owner was being hurt by the lion,Tom was bracing himself.,tom smelt smoke and saw a firecracker,Tom's eyes were in pain,Tom looked down and saw the streets below him.
4170,S06E07,3115,3520,Why did Jerry grab an question mark?,2,Jerry needed the stick to keep his balance on the string.,because jerry wanted to check if tom was still in front,Jerry wanted to stop himself from falling down as Jerry had accidentally ran off the building.,Jerry wanted to use the stick to reach for the sack in the river.,Jerry bumped his head on a steel sprinkler.
4171,S06E07,3595,3818,Why did Tom grab an exclamation point?,4,the persian cat enjoyed the music played by the calypso cat,Tom saw the ball bounce out of the hole after falling in.,because jerry jumped on tom,Jerry humiliated Tom while Tom was stuck,Tom wanted to stop himself from falling down as Tom had accidentally ran off the building.
4172,S06E07,3970,4205,Why did Tom pump his tail?,2,Tom wanted to catch Jerry using Tom's tail.,tom wanted to get inside the house,Tom was fixing his body like a jack.,Tom felt sad,jumbo wanted tom to pull him thinking that jumbo's tail was jerry's tail
4173,S06E07,4210,4500,Why did Tom fall into the manhole?,4,Tom stopped spinning.,Tom hit a clothesline and fell.,Tom tried to hold the ball which was too heavy.,Tom blocked the airflow of the jetpack.,Tom was climbing through the pipe while the pipe fell.
4174,S06E07,4660,5095,Why did Jerry smile?,1,Jerry was happy that Tom got punished,Jerry was delighted.,Tom was happy.,Jerry took Tom's place as Tom was too tired to take the curtain call.,Jerry made Tom stop chasing Tom
4175,S06E07,4980,5125,Why did Tom's skin flop?,1,The dog buzzed off Tom's arm hair.,Tom had jumped out of his skin.,Tom's foot was in pain.,Tom was dancing.,Tom's backside was in pain.
4176,S06E07,4980,5215,Why was Tom shaking?,4,Tom wanted to shake the dog off.,Tom had trapped Jerry inside the can and Tom was shaking Jerry.,Tom's head was wet,Tom realised that he put on a radish instead of Tom's nose.,Tom was startled.
4177,S06E07,5238,5390,Why was Jerry running?,4,Jerry saw a car throw a sack into the river.,Tom hit a ball which was going towards Jerry.,Jerry wanted to run away from the express train.,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry was running away from Tom who was giving chase.
4178,S06E07,5238,5520,Why did Tom chuckle?,1,Tom thought that Jerry was alone in the house.,Tom was delighted.,Tom had caught Jerry.,tom was seeing jerry being dragged by the tom on screen ,Tom came up with an idea.
4179,S06E07,5520,5700,Why was Jerry begging Tom?,4,Tom wanted to catch Jerry.,Tom wanted to get Jerry's attention.,Tom did not want Jerry to notice Tom,tom wanted to attack jerry,Jerry was begging Tom not to press the airhorn.
4180,S06E07,5578,5760,Why were there multiple Jerrys?,3,One of Jerry's feet was flattened.,Jerry wanted to avoid getting hurt,Jerry was running away from Tom.,Jerry was startled and split into multiple bodies.,tom made a scary face to scare jerry
4181,S06E07,5578,5935,Why was Tom laughing on the ground?,3,Tom saw the piano falling down the stairs.,Tom managed to grab a mouse.,tom was seeing jerry being dragged by the tom on screen ,Tom was amused.,Tom thought that Jerry was alone in the house.
4182,S06E07,5530,6278,Why did Jerry throw knives at Tom?,0,Jerry wanted the knife's to hit Tom to inflict pain on Tom.,Tom wanted to knock Jerry out.,Tom wanted the cook to think that Tom was trying to get Jerry.,Tom threw Jerry back into the mousehole.,because tom saw a female cat.
4183,S06E07,5995,6278,Why was Tom running?,2,Tom was trying to approach Spike's picnic basket without being seen.,Tom wanted to get home fast.,Tom was running away from the knives that Jerry was throwing at Tom.,Tom realised that he was pulling Spike instead of Jerry.,Tom was being chased by Spike.
4192,S06E08,699,831,Why was Jerry running?,2,Jerry saw a car throw a sack into the river.,Tom hit a ball which was going towards Jerry.,Jerry was running away from Tom.,Jerry wanted to run away from the express train.,Jerry saw Tom trapped Cuckoo inside the pot.
4193,S06E08,1230,1362,Why did Jerry peek behind the wall?,3,Tom and Jerry saw that the parents had returned.,Jerry rolled and bounced around the room until Jerry ran into the wall.,Jerry was running away from tom,Jerry wanted to see what Tom was doing,Jerry wanted to enter the mouse hole.
4194,S06E08,1230,1445,Why did Tom scream?,4,Jerry wanted to scare Tom,Spike wanted to chase Tom away.,Tom was being hit by Jerry,Tom wanted to distract Eagle.,Tom wanted to scream at Jerry
4195,S06E08,1230,1513,Why was Tom laughing?,0,Tom was amused.,Tom was proudly handing Jerry over to Mammy two shoes.,Tom had caught Jerry.,Tom humiliated himself,Tom saw Spike sleeping.
4196,S06E08,1230,1680,Why did Jerry scream at Tom?,1,jerry was calling tom,Jerry wanted to scare Tom,Tom humiliated himself,Jerry was shocked.,Tom was angry that Jerry made tom bite tom's tail twice.
4197,S06E08,1230,1630,Why did Tom turn white?,2,Jerry squirt Tom with red ink.,Tom became angry.,Tom was scared.,Tom was in pain.,Tom was covered in tar.
4198,S06E08,1493,1900,Why was Tom frowning?,4,Tom was upset that Jerry was dancing with Toots.,Jerry had thrown 2 pies at Tom.,Topsy was poking Tom.,Tom was in pain and had a bump on his head.,Tom was annoyed.
4199,S06E08,1928,2128,Why was Tom running up the stairs?,1,tom saw spike running towards tom,Tom was chasing Jerry who was running up the stairs.,Tom was trying to catch the baby who was flying in the air.,because tom was hit by a plank,Tom was shocked.
4200,S06E08,2888,3128,Why did Tom open his mouth?,1,Tom wanted to eat the coconut.,Tom saw Jerry jump down the pipe,Tom saw an edible Jerry.,Tom jumped over the banana peel Jerry placed down, Tom was looking for Jerry inside Spikes mouth.
4201,S06E08,3042,3348,Why did Tom put his hands on his hips?,3,Tom's backside was in pain.,Tom's hand was in pain.,because tom's feet were tied with horns and tom could not walk on his feet without making any noise,Tom was upset.,Tom saw the shark behind him
4202,S06E08,3490,3859,Why did Tom and Jerry stop running?,0,Tom and Jerry saw the traffic light turn red,Jerry asked Tom to stop,Jerry was running away to avoid Tom's mouse trap.,Tom was confused,Tom and Jerry heard the ship horn which indicated that the ship was leaving.
4203,S06E08,3900,4175,Why did Jerry whistle to Tom?,1,Jerry wanted to test if the outfit works.,Jerry wanted to get Tom's attention.,because jerry wanted to attract tyke,to prevent jerry from getting closer to him,Jerry was calling out to Lightning.
4204,S06E08,4234,4478,Why did Jerry stretch his hand out?,0,Jerry wanted to signal to Tom to stop,Jerry wanted to say goodbye to Tom.,Jerry was asking Nibbles to follow Jerry.,Jerry was angry.,Jerry wanted to surrender.
4205,S06E08,4621,4828,Why did Tom hold the cover with one finger?,1,Tom saw a lot of projectiles coming towards him,Tom wanted to lift the cover from his head,To try to dig for Jerry,Tom was directing the robot cat to the direction.,Tom was trying to ease the pain on his finger.
4206,S06E08,4829,5007,Why did Tom hold his nose?,4,Tom saw Jerry running towards Tom and opened Tom's mouth so that Jerry would run into Tom's mouth,Tom was avoiding the flying corks., Tom wanted Cuckoo to get inside Toms mouth when Cuckoo returned his cage.,Tom was surprised.,Jerry was hitting Tom's nose
4207,S06E08,4829,5225,Why was Tom shouting?,0,Tom was in pain,Tom had ran into room and was attacked by the traps.,Tom saw Topsy taking a shower.,The owner had grabbed Tom to throw Tom out of the house.,Butch hit Tom's tail with an axe
4208,S06E08,4829,5285,Why was Tom holding his foot?,4,Tom wanted to kick Mammy Two Shoes.,Tom's hand was in pain.,Tom's head was in pain.,Tom was searching for the ground.,The cover fell on Tom's foot
4209,S06E08,5366,5857,Why did Jerry bring out an air compressor?,3,jerry wanted the firecrackers to follow him in the hose,Jerry wanted Lightning to run under the carpet.,Jerry blew out the fire that Tom lit on Mammy Two Shoes' feet.,Jerry saw that Tom's foot was deflated,Jerry wanted to hide
