qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
4725,S06E27,5319,5759,Why did Tom's head become black?,2,Tom did not know where Jerry ran to.,Tom was angry,Tom was shot by the robot cat.,Tom was scared.,Tom was covered in tar.
3839,S05E18,4429,4951,Why did Jerry switch the buckets?,0,Jerry wanted to mess with Tom,because jerry wanted to let out the hot water ,Tom wanted to catch Jerry.,Jerry wanted to throw the custard in the spoon onto Tom's face.,Jerry wanted to appear to be helpful to Tom after Tom vomited out sand.
3920,S05E21,3800,4048,Why did Tom's owner turn red?,1,Tom was using the red cloth to direct the conductor.,Tom's owner was angry.,Tom felt sick., because the top of toms head become bald,tom was out of breath.
2217,S03E16,8622,8738,why did the kittens look at jerry,4,The kitten was thankful to Jerry.,because Jerry wanted to show the kittens where Tom was.,because jerry was in a sausage shape and the kitten treated jerry as a sausage,because the kittens were dodging the watermelon,The kittens saw Tom fly out of the window.
3959,S05E22,8010,8345,Why did Tom drop Jerry down the building?,3,Tom wanted to attack Jerry,Tom was acting like a mouse.,Tom wanted to use Jerry as the tee.,Tom wanted to appease the owner by throwing Jerry out of the building.,Jerry wanted to dance on flat Tom.
3750,S05E15,4500,5554,Why did Tom go into the pipe?,1,Tom's mouth got caught on the pipe while flying which caused Tom to spin.,Tom felt sad,there was a hole in the pot that he was floating on,Tom wanted to suck the fish from the fishbowl through the pipe.,Tom was fixing his body like a jack.
888,S01E25,5530,5796,Why were Tom and Butch lifting the wall?,1,"Tom had hit Butch, causing Butch to retaliate with a hit.",Tom and Butch were trying to catch Jerry,Butch wanted Tom to be buried under the sand.,Tom and Butch were tangled in the net which was hanging on the tree.,Tom wanted to take Jerry away from Butch.
1011,S02E04,3775,4020,Why did Tom flick Jerry away?,2,tom was going to catch jerry with a lasso,To play with Jerry,Tom did not want Jerry as a distraction.,tom wanted to catch jerry again after tom released jerry,Tom wanted to confront Jerry.
2166,S03E14,9850,10100,Why did Jerry and Nibbles gulp?,3,Jerry knew that Tom was about to swing the golf club at Jerry.,Jerry wanted to wake Nibbles up.,Jerry wanted Nibbles to walk in front.,Jerry and Nibbles saw the guillotine blade fall.,Jerry was annoyed at Nibbles.
2091,S03E12,3790,3975,Why did Tom grab a long pole?,1,Jerry wanted to trip Tom.,Tom wanted to pole vault onto the birdhouse.,Tom wanted the pole to fall.,Tom was not looking in front while running and ran into the pole.,Tom wanted to climb the ladder.
1688,S02E25,4200,4430,Why did the lion point to his mouth?,1,The lion wanted to get Jerry's attention.,The lion was hungry.,Jerry wanted to express his gratitude to the lion.,The lion wanted to hush Jerry.,Jerry saw Tom chasing him
2524,S04E01,8500,8836,why was the white cloth tied with the gun,3,Tom saw movement behind the curtain.,To block the holes of the bowling ball,Jerry wanted to pull the gun trigger.,Tom was surrendering.,Tom was trying to stop the bullets from making a loud firing noise.
2644,S04E05,7861,8294,why did spike shake hands with tom,4,Tom was mocking Spike.,Spike wanted to throw Tom up the tree.,Spike was angry that Tom pushed Tyke into the muddy puddle.,because tom wanted to stop spike,Spike was thanking Tom.
3742,S05E15,1877,2030,Why was Tom pulling the hammer?,2,Tom accidentally hit Butch instead of Jerry,Jerry wanted Tom to hit the chair so that Mammy Two Shoes would fall.,The hammer was stuck in the floor,Jerry unplugged the electromagnet again and the head of hammer fell.,Jerry wanted to trick Tom.
1041,S02E05,1965,2120,Why did Tom open his eyes wide?,4,Tom was in disbelief that the trap did not work,Tom was faking being asleep.,Tom's eyes were in pain,Tom saw the cream,Tom saw a straw in the milk bowl.
1725,S02E26,5350,5500,Why did Nibbles jump up in shock?,3,Nibbles realised that Tom was staring at Nibbles.,nibbles drank red wine in tom's stomach,Nibbles was excited about the special day.,Nibbles saw Tom trapping Jerry in the barrel.,Nibbles was confused.
1578,S02E21,6120,6250,Why was Jerry running away?,1, The woodpecker was chipping Jerrys furnitures.,Jerry did not want to be hit by Tom or Butch.,Jerry wanted to run away from the young tribesman.,Jerry saw the crusher about to crush him,Jerry wanted to run to the airport with Quacker.
3110,S04E21,6648,6888,why did tom get off the broomstick,4,because joan thought that tom was bullying the white mouse,because tom saw jerry running away,because joan wanted to save jerry from tom,Tom did not want Jerry and Tuffy to notice Tom.,tom wanted to send the broomstick to block the mousehole
2539,S04E02,6450,6600,Why did Tuffy throw the pie at Tom?,0,Tuffy wanted to hit Tom with the pie.,Jerry wanted to grab Quacker and distract Tom by throwing the pie at Tom.,Jerry wanted to create a chance and run away,Tuffy was following Jerry's test to bell the cat.,Tuffy had given up on sparring with Tom.
2537,S04E02,5850,6140,why did jerry pull the string on the bottle?,1,Jerry wanted to untie the string that held the sandbag,so that the wooden cork on the bottle will fly out as the bottle opens,To catch Tom in the trap,Jerry wanted Tom to think that Tom had hit Jerry.,Jerry wanted to signal to Nipper.
3821,S05E17,8412,8768,why did tom make an angry expression,3,Tom was hit by a fishing rod,because tom saw white paint,Tom was drinking milk.,the persian cat enjoyed the music played by the calypso cat, because tom was disappointed that tom did not find anything in toms mailbox
1116,S02E07,4351,4645,Why did Tom laugh?,0,Tom saw the gun that Butch was holding and the gun had the same label as Tom's fake gun.,Tom was relieved.,Tom was delighted that he managed to knock Spike out.,tom entered back in the house,Tom had thought of a plan to get Jerry from Eagle
4718,S06E27,3620,3839,Why was the control panel broken?,1,Jerry stopped the robot mouse using the controls.,The robot cat crashed through the screen and caused an explosion.,The mouse drawing became a straight line.,The robot cat wanted to destroy the robot mouse.,Tom pressed the button to stop the robot cat.
405,S01E12,3130,3425,Why did Tom open the blinds?,2,Tom was awakened by Jerry.,Tom wanted to enter the house through the window.,Tom saw Jerry close the blinds.,Tom saw a straw in the milk bowl.,Tom was shocked that Jerry ran away.
1442,S02E17,1945,2142,Why did Jerry dodge aside?,4,tom made a scary face to scare jerry,because jerry saw tom,Jerry wanted to run away from the young tribesman.,Jerry saw the crusher about to crush him,Jerry saw the piano falling down the stairs.
4017,S06E01,6757,7395,Why was Jerry walking in place on the pole?,2,Jerry wanted to trip Tom.,Jerry was walking away from Tom's hands.,Jerry wanted to make the pole spin,Jerry jumped to avoid getting caught,Jerry was excited
4388,S06E15,1919,2193,Why was Jerry smiling,3,Jerry and Quacker were happy to be on the beach sunbathing.,tom and jerry were happy to see that quacker like the lake,Jerry made Tom stop chasing Tom,Jerry saw the dog on magazine.,Jerry was amused.
250,S01E07,8307,8495,Why was Tom in pain?,3,Tom was sad,Tom was shredded by the fan.,Tom was in pain.,Jerry inflicted pain on tom,tom was acting like he was crying
1308,S02E12,7935,8605,Why did Tom roll up the carpet?,3,tom wanted to hide from george and joan,Mammy Two Shoes forced Tom to mop the floor.,tom tripped on the stairs,Tom wanted to trap Jerry within the carpet.,Tom got crushed by a bowling ball 
4129,S06E05,8490,9090,why did tom smack jerry between his paws,1,Jerry ate the cake and went back to the hole.,tom wanted to knock Jerry out.,Jerry wanted to loosen Tom's grip.,Tom was angry at Jerry,Tom wanted to put Jerry inside Tom's suit.
165,S01E05,4643,4747,why did tom jump up?,0,tom saw spike running towards tom,Tom was in pain.,Tom blocked the airflow of the jetpack.,Tom thought that Tom was shot by the gun.,Tom saw the fire below catching up
2420,S03E23,9712,9932,why did tom laugh and run off?,1,Tom was delighted.,Tom was amused.,Tom thought that Jerry was alone in the house.,tom was seeing jerry being dragged by the tom on screen ,Tom was laughing at the dog.
1629,S02E23,3908,4230,Why did Jerry climbed up?,3,The doorbell was ringing.,Jerry saw Tom.,Jerry was surprised,Jerry wanted to let Tom see Jerry.,tom shot down the plane with firecrackers.
4184,S06E07,5947,6585,Why was Jerry laughing on the ground?,3,jerry was seeing tom get hurt on screen,Tom humiliated himself,Jerry saw Tom running at a fast speed towards him.,Jerry was amused.,Jerry was happy
2084,S03E12,2675,2960,Why did Cuckoo throw a weight on Tom?,4,The cuckoo clock fell on Tom's head.,Tom stopped chasing Cuckoo after seeing Cuckoo point a gun at Tom.,Cuckoo was shocked by the big sound.,Tom wanted to hit Cuckoo with a hammer.,Cuckoo wanted to throw Tom off the birdhouse.
583,S01E17,2336,2849,Why did Tom's eyes widen and become big?,1,Jerry popped out from Tom's sleeves.,Tom saw the cream, A train was approaching Tom.,Tom did not want to watch Butch kill Jerry,Tom saw a straw in the milk bowl.
3187,S04E24,2540,2840,Why did Jerry hit Tom with the banana peel?,1,Tom saw Jerry's feet under the banana,Jerry wanted to inflict pain on Tom.,Tom wanted to inflict pain on Jerry.,to prevent jerry from getting closer to him,Tom was trying to show Lightning an example of hitting mice.
1105,S02E07,2270,2695,Why did Tom and Butch start running?,4,Butch thought that Tom had poked butch with the needle.,Tom wanted to take Jerry away from Butch.,Tom and Butch did not want to get hurt.,Butch was trying to catch Tom.,Tom and Butch were looking for Jerry.
2323,S03E20,6180,6305,Why did Tom close his eyes and ears?,0,Tom was bracing himself.,Tom saw a straw in the milk bowl.,Tom was shocked.,Tom heard plates crashing.,Tom was awakened by Jerry.
3237,S04E25,7889,8064,why did tom chase jerry,1,Tom wanted to catch Jerry.,tom wanted to grab the radio from jerry,Jerry wanted Tom to fall down.,jerry wanted to approach tom before jerry started barking,tom saw jerry running away.
2259,S03E18,2920,3665,Why was Tom serving Jerry food?,3,Tom wanted to stop Jerry from firing a shotgun above Spike.,Tom wanted to cushion Jerry's fall with a pillow.,Tom wanted to trap Jerry in several containers and throw Jerry down the well.,Tom became Jerry's slave.,Tom caught Jerry
101,S01E03,5012,5230,why did tom chase jerry?,2,Tom saw Jerry running away.,Tom wanted to play tricks on Jerry.,to catch jerry,jerry wanted to approach tom before jerry started barking,tom became very small in size
2861,S04E12,8050,8690,Why did Nibbles whack the barrel with the sword?,0,Nibbles wanted to break the barrel and let the the wine to flow out.,Nibbles wanted the corks to fly out and hit Tom. ,Nibbles realised that Tom was staring at Nibbles.,Nibbles wanted to challenge Tom to a swordfight.,Nibbles wanted to cut Tom's tail.
25,S01E01,5852,6380,Why did Tom suddenly stop?,2,because tom got shocked at the sight infront of him,Tom saw another cat walking by.,Jerry had a glass over the table,Tom's tail became like an umbrella.,Tom ran into the wooden plank.
223,S01E07,3473,4031,Why was Tom angry?,1,tom realised tom was tricked by jerry,Because Jerry threw and hurt Tom,Tom wanted to catch and inflict pain on Jerry.,tom noticed that the milk disappeared,Tom was upset that Jerry was dancing with Toots.
3726,S05E14,6244,6445,why did jerry put tom's tail on the grill,3,To drag Tom across the slippery floor,Jerry wanted to stop himself falling.,because tom wanted to stop jerry from taking the bread slice,jerry wanted to trap tom's tail in the grill,jerry wanted to let tom know where he is
317,S01E09,7953,8240,why did tom and meathead stop fighting?,2,tom knew that jerry would hit meathead's head,Meathead had an injury on his head because of tom,tom and meathead saw an ax,tom and meathead felt pain,tom and meathead ran into the door
927,S02E01,5565,5775,Why did Tom remove the plank from the window?,4,Tom wanted to see what was happening inside the house.,Tom wanted to enter the house through the window.,Tom wanted to look outside to find Jerry.,Tom was stuck in the window,Jerry wanted the window to fall onto Tom.
111,S01E03,6990,7654,why did jerry run away?,3," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw Tom trapped Cuckoo inside the pot.,Jerry saw a piece of cheese outside the mousehole.,because jerry tricked tom,Jerry saw a shadow on the ground.
2527,S04E02,1010,1176,why did tom open jerry's package,1,tom wanted to catch jerry again after tom released jerry,Tom saw that Jerry had a package.,tom wanted to warm jerry with hot soup,nibbles was inside tom's mouth,because tom wanted to hide jerry
3084,S04E20,4960,5120,Why did Tom lock the oven?,0,Tom wanted to prevent Jerry from saving Quacker.,Tom was a block of ice.,Tom saw Jerry go in the refrigerator,Tom wanted to get the food in the fridge.,Tom wanted to hide
89,S01E03,1728,2146,why did jerry run from the purple ball?,0,because jerry saw something moving,because jerry saw tom,Jerry wanted to run away from the young tribesman.,tom made a scary face to scare jerry,Jerry wanted to avoid getting hurt
4376,S06E14,5700,6227,Why did Tom tie up his neck?,2,because tom wanted to hit jerry that was on tom's head and tom hit himself by mistake,Tom saw the floral wreath that was sent by Butch.,Tom was trying to add pressure to prevent more blood loss. ,Tom wanted to fully cover his ears.,because tom heard spike and tyke laughing and tom wanted to know what spike and tyke were laughing at
2828,S04E11,7633,7822,why did tom and spike rolled the carpet,3,Spike was forcing Tom to do multiple tasks to build the dog house.,Tom wanted to enter the garden.,Spike wanted to inflict pain on Tom.,because jerry was running on the carpet,Spike wanted to throw Tom up the tree.
1520,S02E19,5470,5750,Why was Spike carrying Tom?,2,Spike heard the bell ring and thought that Jerry was in trouble.,Spike was angry that Tom pushed Tyke into the muddy puddle.,Spike heard Tom scream.,Spike wanted to inflict pain on Tom.,Spike was warning Tom.
285,S01E08,9112,9575,why did jerry enter the pond?,3,Jerry tripped over Nibbles who suddenly stopped walking.,Jerry wanted to save Quacker who was underwater.,Jerry wanted to throw the fish back into the fishbowl,jerry was following the ducklings to enter the pond,Jerry wanted to use the fish as bait
1604,S02E22,4948,5106,why did jerry put his finger on his lips?,1,Jerry saw Tom holding bread,because jerry was trying to quieten down Quacker,Jerry found the ham behind the couch.,Jerry saw the cheese platters that Tom brought.,Jerry saw Tom eating a bubble gum.
4054,S06E03,2834,3046,Why was Tom sad?,1,Tom was sad,Tom saw that all the fish had been eaten,Tom was crying in pain for being hit by the fish,Jerry chose Butch over Tom.,Tom felt something on his line
4463,S06E18,521,914,Why was Jerry running?,4,Tom hit a ball which was going towards Jerry.,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry saw a car throw a sack into the river.,Jerry wanted to run away from the express train.,Jerry saw that Tom was chasing him
4726,S06E27,5700,5910,Why did Tom fall down?,3,Tom thought that Tom was dead.,Tom was annoyed.,because tom pulled the tail of himself in the coat,Tom was hurt from being shot twice.,Tom slipped and fell off the building.
97,S01E03,4427,4687,why did jerry sit on the wire?,3,because jerry wanted to check if tom was still in front,Jerry wanted to run away from Tom.,"The pistol ball bounced on Jerry's head, pushing him into the ground.",to make tom touch the wire,Jerry saw a bucket of water below
574,S01E17,1380,1787,Why did Tom drop a feather on the mouse trap?,2,Tom wanted to scare George with the mechanical mouse.,tom wanted to lure out jumbo who looks like the big version of jerry without getting hurt,To test that the mouse trap worked,Tom was trying to grab Jerry.,Tom saw Jerry standing in front of his face
1947,S03E07,8200,9000,Why did Tom lie down on the bed?,0,Tom saw some signs to lead Tom to the bed.,Tom was sleepy.,Tom was pretending to be asleep.,Tom's radar sounded.,Tom thought that Tom was dead.
2288,S03E19,2915,3240,Why did Tom look shocked?,1,Tom was holding a crab.,Tom saw Mechano catch and kick Jerry out of the house.,tom found nothing in tom's hands ,Tom saw Jerry tilting a grandfather clock.,Tom was getting pulled by Jerry.
3863,S05E19,1435,1721,Why was Tom angry?,2,Tom was in pain.,tom noticed that the milk disappeared,Tom was being hit with watermelon seeds,tom realised tom was tricked by jerry,Tom was upset that Jerry was dancing with Toots.
3980,S05E23,3750,4270,Why did Jerry press the button in the violin?,3,Jerry wanted to play a lullaby to make Tom feel sleepy.,Jerry pressed a red button to fold the entire patio into the floor.,jerry wanted to turn on the radio,Jerry wanted to fast forward the tape.,Jerry wanted to control the robot mouse.
2770,S04E10,1865,1975,Why did Quacker pull a string attached to a axe?,4,Quacker wanted to pull a weight onto the other end of the seesaw.,Quacker wanted to pop Tom's head to make it deflate and shrink.,Quacker was waving goodbye to Jerry.,Quacker wanted the tree to fall on Tom.,Quacker wanted to pull the string and let the axe chop off his head.
1039,S02E05,1514,1638,why was tom shocked?,3,Tom saw the pig falling from above.,The tiny bulldog was still fine after eating the bone with the dynamite inside.,Jerry brought out a huge stone,tom saw jerry drinking the milk from the same plate,Tom felt a hand grab his neck.
2936,S04E15,3150,3518,why did tom jump up,1,Tom saw the piano falling down the stairs.,because tom was shocked,Tom saw the pig falling from above., Tom saw Spike was dragged by Toms fishing hook.,Tom was in pain.
1712,S02E26,2340,2465,Why was Nibbles smiling?,2,Nibbles was leaving to go home.,Jerry and Nibbles were happy,Nibbles had lit up a firework.,Nibbles was upset.,Nibbles was excited about the special day.
2971,S04E16,4472,4573,why did the mouse drawing disappear,3,the mouse drawing wanted to shoot the arrow at the cat drawing,the mouse drawing wanted to wake jerry up,the mouse drawing disguised himself as a flower,The mouse drawing became a straight line.,the mouse drawing wanted to draw a string using the pen
1977,S03E08,7770,8200,Why was Tom smirking?,2,tom entered back in the house,Tom was happy and shy.,Tom realised that he had been pranked by Jerry and has the upper hand now.,Tom was delighted that he managed to knock Spike out.,Tom was about to throw a bomb instead of a ball at Butch.
2450,S03E25,5662,5884,why did tom climb up the tree,3,Tom was going to be hit into a tree by the bull,Jeannie hit Tom with a broom,Tom was falling and hugged the tree for support.,Tom was trying to get away from Spike and Tyke.,Tom was looking for Jerry.
3559,S05E09,1899,2255,why did jerry stop climbing?,4,Jerry was shocked to see his reflection.,Jerry was running away from Tom," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry wanted to let Tom see Jerry.,There was a spike right below Jerry.
4743,S06E28,4511,4736,Why did Tom grab the pillow?,2,Tom was trying to add pressure to prevent more blood loss. ,Tom was shocked.,Tom wanted to use the pillow to block the elevator doors.,tom yawned and tom was sleepy,Tom was punched back up to his apartment by Spike. 
2535,S04E02,5650,5850,Why did Tom hold Tuffy's tail?,4,Tuffy wanted to hit Tom with the pie, because there was a drop of milk dripping from toms whisker,Tuffy had given up on sparring with Tom.,Tom wanted to hold Jerry down.,Tom wanted Tuffy to stop walking.
4731,S06E27,6675,6908,Why did the head of the hammer fall on Tom's head?,4,The hammer was stuck in the floor,Tom wanted to pass Lightning the hammer to smash Jerry.,because the woodpecker ate the stick between the club head and handle.,Tom was puzzled.,Jerry unplugged the electromagnet again and the head of hammer fell.
4078,S06E04,1100,2145,Why did Tom attach the cheese to the fishing line?,2,so that jerry will be carrying more weight,Tom felt something pulling on his line,Tom was attaching the cheese to the fishing line as bait.,Tom wanted to use the fishing line to fish Jerry out of the picnic basket.,tom wanted jerry to smell the cheese
928,S02E01,5565,5745,Why did Tom scream?,0,Tom felt pain in his neck.,Spike wanted to chase Tom away.,Tom was scared,Jerry wanted to scare Tom,Tom was angry.
1182,S02E09,3377,3550,Why did Cuckoo lift up Jerry?,2,Cuckoo did not want Jerry to fall from a height.,Jerry and Cuckoo were congratulating each other.,Cuckoo wanted to fly with Jerry.,Jerry sneezed and the force made him to fly to the cuckoo clock.,Cuckoo wanted to get Jerry's attention
689,S01E20,1870,2095,why did jerry draw a dot on the ball,1,Jerry wanted the pup to go and fetch the stick.,Jerry saw the golf ball on Tom's eye and wanted to draw an eyeball.,Jerry wanted his ball to land within the court after he hit the ball.,Jerry wanted to make the yellow ball turn,because jerry saw something moving
303,S01E09,3525,3910,why did jerry fly through the bread?,4,The floorboard under Jerry lifted and sent Jerry flying.,jerry wanted the flour to fill the air,Jerry wanted to fly off with Quacker.,Jerry was trying to hide from Tom.,Jerry sneezed and flew backwards.
1781,S03E02,4600,5090,Why did Tom put the bone on Spike's nose?,0,Tom wanted to distract Spike.,Tom was taunting the angry Spike who was trying to bite Tom.,Tom ran into Spike's mouth.,because tom was trying to hit jerry and missed jerry,Tom thought that Jerry was hiding under the bone.
1696,S02E25,6170,6810,Why did Tom run?,3,Tom was trying to approach Spike's picnic basket without being seen.,Tom was running away from the vacuum cleaner he thought was a ghost.,Tom was trying to catch the baby who was in the air with the pram.,Tom left to find the first aid kit.,Tom was being chased by the tongs and shovel.
2346,S03E21,2735,3060,Why was Spike pouting?,2,Spike had stepped on a nail.,Spike was confused.,Spike's dog house was destroyed after being rebuilt.,Tom was continuously hitting Spike.,Spike was chasing after the bone.
2955,S04E15,8611,9000,why did tom have a mischievous expression,2,because jerry jumped on tom,Tom heard Quacker who was nearby.,because tom saw white paint,Tom was about to throw a bomb instead of a ball at Butch.,the persian cat enjoyed the music played by the calypso cat
394,S01E11,9421,9632,Why did Tom fire a dart gun?,0,Tom wanted the dart to hit Jerry.,Tom was playing a game of darts.,Tom spotted Jerry running away with the food.,Tom was giving Jerry a chance to shoot Tom,Tom wanted to shoot Quacker's air balloon down.
1453,S02E17,7360,7962,Why did Tom sign Jerry's name on the ground?,3,Tom was kicking Jerry out of the house.,Tom saw Jerry running away.,tom was hiding jerry.,Tom wanted to practice to sign Jerry's name.,Tom kicked Jerry to signal to Jerry
718,S01E21,1200,1430,Why did Jerry look shocked?,3,because tom kicked jerry out of the ship and a coconut fell on Jerry's head,Jerry and Muscles were resting in Tom's bed and Jerry was afraid of Tom.,Tom was back to chasing Jerry,Jerry saw Eagle flying towards Jerry.,The car open his mouth to try to devour Jerry.
2168,S03E15,927,1200,why did tom throw jerry to one side?,1,Tom was annoyed with Jerry and wanted to inflict pain on Jerry.,because tom saw a female cat.,To make Tom slip and fall,Tom wanted to use Jerry as the tee.,Tom was trying to show Lightning an example of hitting mice.
2520,S04E01,6527,6912,why did the indian mice drew on spike's face,4,Spike was looking around for Tom.,The indian mouse wanted to inflict pain on Tom, Spike noticed Toms tail and saw Tyke walking on the ground.,Tom wanted to distract Spike.,because the indian mice wanted to disguise Spike as an Indian.
4720,S06E27,4062,4391,Why did Tom smile?,0,Tom thought of an idea to catch Jerry.,Tom found that the part he applied vanishing cream onto became invisible.,Tom saw Jerry.,tom was mixing chemicals into the bowl of milk,Tom was praising Topsy.
3700,S05E13,7485,7690,Why did Jerry look shocked?,3,The car open his mouth to try to devour Jerry.,Jerry saw that he was in between the crab's pincers.,because tom kicked jerry out of the ship and a coconut fell on Jerry's head,Jerry saw Tom approaching.,Jerry was flying towards Butch who was about to hit Jerry.
1231,S02E10,8015,8290,Why did Spike remove his jacket?,0,Spike wanted to use his jacket to cover the puddle.,Spike was telling Tom to stop.,Spike saw the bone with Tom.,spike jumped up after seeing tom wiggling his tail on the clock,Spike was shocked.
2065,S03E11,6451,6650,Why did Jerry jump up and scream?,3," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw Tom trapped Cuckoo inside the pot.,Jerry jumped up onto the bath towel.,Jerry saw Tom approaching.,Jerry was surprised
1132,S02E07,9020,9440,Why did Butch dress up as mammy two shoes?,1,Mammy Two Shoes was creeping up onto Tom quietly.,Butch wanted to impersonate mammy two shoes.,Tom and Butch had hit Mammy two shoes.,Mammy Two Shoes was annoyed with Tom.,Tom mistook Mammy two shoes for Butch and Butch mistook Mammy two shoes for Tom.
3519,S05E07,7152,7519,why did tom cover his mouth,1,Tom was dissatisfied with Mammy Two Shoes.,Tom was trying to be quiet.," Tom chased Jerry into the mouse hole that Toms face got caught, elongating Toms nose.",tom smelt the cheese,tom wanted to show his annoyance to joan
185,S01E06,1056,1513,why did tom put flowers back into the bowl and hide jerry?,1,Jerry wanted to appear to be giving the flower to Tom.,Tom heard Mammy Two Shoes' voice.,Jerry wanted to inflict pain on Tom.,Tom was annoyed with Jerry and wanted to inflict pain on Jerry.,Jerry wanted the vase to smash against Tom's head.
2027,S03E10,2900,3240,Why did Mammy Two Shoes call the doctor?,0,Mammy Two Shoes was seeking advice from the doctor for Tom's behaviour.,Mammy Two Shoes was frantic.,Mammy Two Shoes saw the mess and heard the loud noises.,Jerry was rocking the chair Mammy Two Shoes was standing on.,Mammy Two Shoes saw the house in a mess.
3206,S04E24,7670,7985,Why did Tom swing the anchor at Butch?,0,Tom wanted to get back at Butch for the multiple hits that Butch had given Tom.,Tom saw Butch flirting with Tom's girlfriend.,Tom was trying to get Butch to burp after drinking milk.,Butch did not want Tom to see the ham that Tom had picked up.,Tom wanted to take Jerry away from Butch.
2165,S03E14,9288,9600,Why did Tom look terrified?,4,Tom broke his teeth from biting into the seashell.,Tom had a living fish in his mouth.,Tom saw the plane coming towards him.,Tom got humiliated because of Jerry,Tom saw that Nibbled had lit the cannon.
2512,S04E01,4196,4340,why did the top of tom's head become red,0,because the top of tom's head become bald,Tom was in pain.,Tom's body was warm.,tom's owner was angry at tom,Tom was angry.
1495,S02E18,9800,10100,Why did Jerry return back to Tom?,3,Tom wanted to confront Jerry.,jerry wanted to approach tom before jerry started barking,Jerry was running away to avoid Tom's mouse trap.,Jerry wanted to pull Tom out.,jerry asked tom not to hurt jerry
4042,S06E02,6915,7223,why did jerry hit the ceiling,0,tom pull the wire up and down with jerry,Jerry wanted to let a rope down through the ceiling.,A rock hit Jerry and sent Jerry flying into the tree.,Jerry rolled and bounced around the room until Jerry ran into the wall.,The car suddenly stopped that threw Jerry off the car
3169,S04E23,5710,5930,Why was Jerry running on the table?,3,tom made a scary face to scare jerry,Jerry wanted to avoid getting hurt,because jerry saw tom,Jerry was trying to catch the baby who was flying into the house.,Jerry had finally escaped and was looking for Quacker.
2054,S03E11,2300,3050,Why did Tom open his eyes wide?,3,Tom's eyes were in pain,to find jerry,Tom saw Jerry in a mermaid outfit.,Tom heard snoring from the hammock just as Tom was about to lie down.,Tom was faking being asleep.
3722,S05E14,4950,5112,why did clint open his mouth,4,tom wanted to bite the key,Tom was surprised.,tom was surprised to hear the music from the radio,Tom saw Jerry running towards Tom and opened Tom's mouth so that Jerry would run into Tom's mouth,clint was shocked
4843,S06E31,6832,7065,Why was Tom jumping up?,1, Toms radar sounded.,Tom was happy.,Tom was in pain.,Flappy bit Tom's tail.,Tom saw the fire below catching up
2513,S04E01,4413,4587,why did tom become cylindrical,4,Tom went through the pasta roller.,Tom ran head on into the fence.,Tom ran straight into a wall.,Tom was not looking front while Tom was running.,because tom was shaped in the mailbox
2868,S04E13,2157,3103,Why was Quacker panting?,0,Quacker was tired and out of breath.,Quacker looked into the broken mirror and saw himself.,The mother duck and ducklings had swam away.,quacker hatched out from the easter egg,Quacker was calling out for his mother.
2615,S04E05,782,1011,why did spike put tyke down,3,because spike and tyke heard the trumpet sound,Spike inched off the plank and fell into the water.,Tyke was scared and hid behind Spike.,because spike wanted to put tyke in the cradle,The charcoal blew up as Spike was lighting the fire.
2236,S03E17,5813,6017,why did jerry take a sack ,2,Jerry wanted to surrender.,Jerry was trying to mess with Tom,because jerry wanted to use the sack to pack the seal,jerry wanted to open the bag and free the bowling ball,Jerry wanted to get out of the water 
4682,S06E26,3776,3955,Why did Tom hop around?,0,Tom's toes were swelling.,Tom did not want to step on the banana peel,because tom was hurt on the nose and tom was painful,Tom was in pain,Tom wanted to steal a chicken drumstick.
2398,S03E23,4900,5051,why did tom get scared?,3,Tom wanted to steal a chicken drumstick.,jerry was missing,Tom did not hear the explosions.,the peanuts on the floor started moving,Tom saw the kitchen in a mess.
1118,S02E07,4852,5000,Why did Butch and Tom turn on the oven?,2,Butch wanted to stop Tom from snatching the ham.,Tom was a block of ice.,Tom and Butch saw Jerry getting inside the oven.,Tom wanted to stop Butch.,"Tom had hit Butch, causing Butch to retaliate with a hit."
1870,S03E05,5584,5800,Why did Tom grab a pan?,4,tom was trying to grab jerry in the nest and tom grabbed an egg by mistake,Tom wanted to hurt Jerry,Tom wanted to catch Quacker who was falling from above.,Jerry wanted to make Tom open his mouth and take the goldfish out of Tom's mouth.,Tom wanted to stop the goldfish from jumping back to the fishbowl.
623,S01E18,3500,3600,Why was Tom smiling?,3,Tom felt Jerry's tail,Tom was surfing,Tom had a plan to creep up on Muscles and Jerry.,Tom was happy to be eating with Toots.,Tom saw Jerry grab the cheese
521,S01E15,5800,6188,Why did Jerry shake Tom's hands?,3,Jerry wanted to get out of Tom's grasp,Jerry wanted Tom to release Quacker in his hand.,Jerry wanted to inflict pain on Tom by slapping Tom with the glove.,Jerry was thanking Tom.,Tom wanted to get Jerry's attention.
4758,S06E28,8687,8916,Why did Jerry hush Tom?,2,Tom agreed that cats and mice should be friends.,Tom was glad to see Jerry.,Jerry was asking Tom to keep quiet and turn the alarm off.,jerry wanted to approach tom before jerry started barking,Tom was showing affection to Jerry.
