qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3698,S05E13,6570,6665,Why did Jerry throw the vase at Tom?,1,because Tom wanted to hug the pillar and flirt with the female cat.,Jerry wanted to inflict pain on Tom.,Jerry wanted to break the pot Tom was in so that Tom would sink and drown in the tub of water.,Jerry wanted to save Quacker from being eaten by Tom.,Tom caught Jerry outside the mousehole and threw Jerry back.
3699,S05E13,6665,6830,Why did Tom hold his hand?,2,Tom was trying to shake the starfish off his hands,Tom's foot was in pain as the iron dropped onto Tom's foot.,Tom's hand was in pain from hitting Jerry with the vase.,Tom was holding his foot in pain after the heavy cover fell on Tom's foot ,Tom's hand was throbbing as Tom had hit his hand using a hammer.
3700,S05E13,7485,7690,Why did Jerry look shocked?,1,Jerry was scared of the pain from being hit.,Jerry was afraid of Tom and did not want to be caught by Tom.,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.,Jerry was scared of being eaten by the car.,Jerry knew that the crab would hurt Jerry with its pincers.
3701,S05E13,7485,7690,Why was Tom chasing Jerry?,3,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Jerry fell in love with the female mouse and wanted to stay with the female mouse instead of Tom,Tom was occupied with looking at Toodles.,Tom wanted to catch and eat Jerry.,Tom was shocked from Jerry's loud air horn.
3702,S05E13,7750,7950,Why was Tom laughing?,0,Tom saw Jerry in a suit of armor and was mocking Jerry. ,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Tom was confident that Tom would catch Jerry.,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.
3703,S05E13,7950,8420,Why did Tom jump out of the dustbin?,3,Tom bit on the mousetrap and got hurt so Tom jumped in pain,Tom jumped in pain as jerry poked Tom using a fork,Tom jumped to avoid slipping on the banana peel and getting hurt,"Tom's tail was smashed by a huge rock, causing Tom to jump up in pain, out of the dustbin.",Tom was in pain.
3704,S05E13,8430,8720,Why did Jerry take a lift up the pillar?,2,jerry wanted the car to drag Tom and the chair away,Jerry wanted to tangle Tom's arm around the pillars so that Tom would not be able to catch Jerry.,Jerry wanted to get to a height above Tom in order to hit Tom with a spiked ball.,A pistol ball was shot from Tom's gun which bounced off several objects to hit Jerry.,Jerry was surprised that the bowling balls rolled back towards Tom and jerry 
3705,S05E13,8890,9055,Why did Tom enter the pillar?,3,Tom was to be able to enter in the small hole,Tom threw the rock on the other side of the seesaw but the stone tipped over and landed on Tom.,Tom was in panic to see a brick coming to Tom and opened his mouth.,Tom hid in the pillar. as he was afraid of being crashed by the chariot.,The bull was charging towards Tom so Tom climbed onto the gate to avoid getting hurt by the bull
3706,S05E13,8890,9285,Why did Jerry remove the pin?,2,Jerry was trying to hide so Tom wouldn't know where Jerry was and cannot throw the bowling ball directly at Jerry,Tom was continuously throwing bowling balls at Jerry so Jerry kept bouncing out of the way to avoid getting hit,Jerry was unhooking the horses so that the chariot would fly down the steps with Tom on it.,Tom threw a bowling ball at Jerry so Jerry picked the bowling pin up to hit the bowling ball away to not get hurt,Jerry wanted to make Tom fall down in order to release Quacker.
3707,S05E14,1304,1588,why did Tom stick out his tongue,0,Tom was hungry and wanted to eat the steak.,Tom wanted to eat Jerry to get rid of him.,Tom thought that Jerry would continue walking and walk into Tom's mouth and get eaten by Tom,Tom wanted Jerry to run into Tom's mouth to eat jerry,Tom was making fun of the shark after hitting the shark with the anchor
3708,S05E14,1679,2016,why did jerry put on a chef's hat,0,jerry wanted to disguise himself as a chef to steal and eat the steak,Jerry wanted to take revenge on Tom for bullying jerry.,because jerry wanted groom himself to impress toots,because Tom was sitting on jerry and jerry wanted to escape by poking Tom with the sharp pin.,Jerry did not want to be caught and hurt by Tom.
3709,S05E14,1957,2101,Why did Tom use a fork to stab Jerry.,1,Tom and jerry wanted to use the opportunity to poke mammy two shoes with the knife and fork,Tom wanted to stop Jerry from approaching the food.,Tom was asking Jerry to hit Tom's head instead of Jerry's head.,Jerry wanted Tom to open his mouth and shout so that the yellow ball would roll into Tom's mouth.,Tom wanted to attack Tuffy with the fork and get hold of him
3710,S05E14,2017,2214,why did jerry fly back to the house,2,Jerry wanted to fly off in a plane in order to get away from Tom.,"Tom swung a heavy ball onto the loose floorboard, causing the plank to lift and send Jerry flying.",Tom wanted to stop jerry stealing the steak so that Tom catapulted jerry back to the house,Jerry saw Spike being friendly with Tom and left to keep himself safe from Tom.,because Tom shook the bottle and caused the soda gas to shoot Jerry out of the bottle
3711,S05E14,1957,2535,why did jerry grab a grill fork,4,Jerry knew Tom could not catch the plate so Jerry threw the plate to get Tom scolded by Mammy Two Shoes,Jerry wanted to use the plate to hit Tom's head to get away from Tom.,Jerry held on to the plate to avoid falling into Tom's mouth and getting eaten,Jerry wanted Tom to release the strawberry so that Jerry could have it instead.,jerry got annoyed at Tom for catching Jerry and wanted to take revenge on Tom
3712,S05E14,2506,2618,why did Tom jump up,0,jerry stabbed Tom and inflicted pain on Tom,Tom was hit by the hot air that made Tom in pain,Tom was in pain.,Butch was chasing Tom with a shotgun so Tom jumped through the window to escape Butch and avoid getting hurt,Tom was hurt as Tom put his own tail into the hot pot.
3713,S05E14,2804,3095,why did Tom stab clint?,2,clint wanted to punish Tom for destroying Clint's meal.,Butch was chasing Tom with a shotgun so Tom ran away to avoid getting hurt by Butch,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",clint wanted to trap Tom on the chair to make sure that Tom could not make trouble any more,"Jerry purposely put the shovel in Tom's way for Tom to step on, causing Tom to get hit by the shovel."
3714,S05E14,3031,3385,why did Tom's head become flat,1,Tom shot while the gun was bended towards Tom's head after Tom had shoved the gun into the hole,Clint was taking revenge for Tom stabbing Clint by searing Tom's head with the grill basket.,Tom had fallen head over heels with Toodles.,"Tom followed Jerry and ran under the door while chasing Jerry, which caused Tom to turn flat.","Tom was chasing Jerry who ran into a small mouse hole, causing Tom to run straight into the fence."
3715,S05E14,3505,3732,why did Tom grab a shuttlecock ,0,Tom found that jerry was hiding inside the shuttlecock and wanted to hit jerry,because jerry hit the ball and whacked Tom's head to make Tom scream as the ball rolled towards Tom's mouth.,Tom pulled the lever to close the door and  set some traps on the road to prevent Jerry from entering the mansion.,Tom wanted Jerry to do circus tricks to entertain Toodles.,Tom aimed the cue ball to plug the pocket to stop Jerry from hiding in the pocket.
3716,S05E14,3674,3950,why did clint's face become red,1,Tom was in pain after his hand was snapped in the mouse trap.,Clint got angry at Tom for hitting a shuttlecock at Clint.,Tom was angry from what Tom read in the diary ,Tom became angry after reading the book.,Tom was angry that the 3 cats were making fun of him.
3717,S05E14,3892,4091,why did Tom bite his fingers,1,Tom was trying to ease the pain on his finger which had been stuck in a mouse trap.,Tom saw an angry Clint and was afraid of being punished by clint,Tom was excited to eat Jerry who was on Tom's plate.,Tom realised that Jerry was about to leave that scared Tom,Tom was afraid of being caught that he ate the chicken
3718,S05E14,4050,4326,why did clint grab the racket,4,Butch wanted to return Tom's serve with a racket but Butch's racket was destroyed.,Tom knocked clint along with the steak,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",Jerry wanted to hurt Tom using the mallet to escape from Tom.,clint was angry with Tom and wanted to punish Tom with the racket
3719,S05E14,4398,4905,why did jerry shake the bottle,0,jerry wanted to open the soda bottle and cause the drink to shoot out,Jerry fell in a puddle of water and was wet so Jerry shook his body to shake all of the water off to be dry,Jerry wanted to spray Tom with water to wake Tom up.,because jerry has been been impaled repeatedly with the needles,jerry wanted the corks to fly and hit Tom
3720,S05E14,4398,4895,Why was Tom running towards Jerry?,0,Tom wanted to stop jerry opening the bottle,Jerry put a hand up to signal to Tom to stop and Tom was confused,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety,Jerry suddenly stopped and held a dust pan which made Tom confused and stop chasing Jerry,Tom wanted to confront Jerry for pulling Tom's whiskers.
3721,S05E14,4774,4950,why did Tom bend down,4,"Tom was running and did not look front, causing him to get caught in a clothesline and fall down.","Jerry poked Tom with a rod to stop Tom spinning, resulting in Tom falling to the ground.",Tom blocked the air flow of the jetpack and fell down because of the gravity.,Tom caught the ball to prevent the ball from hitting Jerry but the ball was too heavy and caused Tom to fall.,Tom was avoiding the soda as Tom did not want to get wet.
3722,S05E14,4950,5112,why did clint open his mouth,0,clint was shocked that the steak was ruined by the soda,Tom was surprised that the radio was turned on and he could not turn off the radio,Tom was shocked that the notes on the score book were changing ,The car was shocked that a bowling ball was falling down on the car.,Tom wanted Jerry to run into Tom's mouth to eat jerry
3723,S05E14,5200,5536,Why did Tom turn into a bottle shape?,2,because Tom wanted to catch jerry and jerry was stuck in the bottle,because Tom wanted to hide the fact that Tom was drinking the milk,Clint forced Tom to drink a whole bottle of soda as punishment.,Tom wanted to inflict physical pain on Jerry.,Tom gave his owner the bottle of water instead of the gun which caused his owner to get hurt by the lion
3724,S05E14,5536,5725,why did Tom start running?,3,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom ran away as he did not want to be bullied by the dog.,Tom was annoyed by jerry when jerry laughed at Tom so Tom ran to catch Jerry,Tom wanted to find Jerry in Spike's picnic basket but did not want Spike to see and chase Tom.
3725,S05E14,5811,6178,why did Tom smile,0,Tom wanted to eat the steak,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom was going to backstab Butch and shoot Butch in order to have Jerry to himself.,Tom wanted to use the bomb to inflict pain on Butch.,Tom was happy to see the money that was for Tom.
3726,S05E14,6244,6445,why did jerry put Tom's tail on the grill,1,because Tom wanted to grab the slice from jerry,jerry wanted to inflict pain on Tom,Jerry did not want to get hurt by falling to the ground and grabbed Tom's tail.,Jerry was pulling Tom's tail to drag Tom across the slippery floor so that Tom would hit the furniture.,jerry and Tom were making it seem like Tom caught jerry
3727,S05E14,6325,6606,why did Tom release the grill fork,2,Tom was panicking as his tail was burning.,Tom wanted to inflict pain on Jerry.,Tom wanted to pull his tail out of the grill ,Tom wanted to stop Jerry from approaching the food.,Tom wanted to take the meat from Spike and eat the meat by himself.
3728,S05E14,6544,7074,why did Tom run with the grill,0,Tom was panicking as his tail was burning.,Tom wanted to pull his tail out of the grill ,because Tom did not want to get hurt by the tree falling,because Tom got scared when he heard a noise and wanted to run to hide.,Tom was scared as he thought that the house was haunted.
3729,S05E14,6709,6974,why did clint sTomp,2,clint was shocked that the steak was ruined by the soda,clint was angry with Tom and wanted to punish Tom with the racket,Tom knocked clint along with the steak,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",Tom wanted to inflict physical pain on Butch.
3730,S05E14,6614,7135,why did Tom dive into the swimming pool,3,Tom wanted to inflict pain on Butch to get rid of him.,Tom saw that the fire below was catching up so Tom swam up away from the fire to avoid getting hurt,Tom jumped out in pain as there was a crab grabbing Tom's tail.,Tom's tail was heated by the grill that made Tom in pain and Tom wanted to cool off his tail,Tom's tail was on fire so Tom wanted to extinguish the fire by sitting on a pool of water
3731,S05E14,6709,7418,why did clint grab Tom,0,clint wanted to punish Tom for destroying Clint's meal.,Tom wanted to use the gun to shoot the lion if the lion appeared to protect himself.,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",Butch was angry at Tom.,Tom wanted to get inside the house and catch the dog and Jerry.
3732,S05E14,7450,7887,why did jerry cover his eyes,2,Jerry closed his eyes to brace himself for the impact from Tom's claws.,Jerry wanted to run away from Tom by climbing up the stairs.,Jerry could not bear to watch Tom get punished by Clint.,Tom snapped his fingers and woke Jerry up.,Jerry was afraid of the impact of hit from the golf club.
3733,S05E14,7806,8033,why did clint tie Tom to a chair,3,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",Tom wanted to get rid of the bear and chase jerry,Tom wanted to prevent blood loss so that Tom would not die.,clint wanted to trap Tom on the chair to make sure that Tom could not make trouble any more,Tom's owner was angry at Tom so Tom's owner crushed Tom with the seat to take his anger out
3734,S05E14,8157,8562,why did jerry lift up the chair,4,Jerry wanted to stop Tom from making noise.,Jerry wanted to avoid Tom who was reaching for Jerry by causing Tom to run under the carpet.,Jerry wanted to mess with Tom and the persian cat.,Jerry wanted to distract Tom and affect Tom's performance.,jerry wanted the car to drag Tom and the chair away
3735,S05E14,8469,8789,why did jerry start dancing,4,Tom wanted to grab Jerry's hands so Tom could whack Jerry.,Jerry was delighted that Tom was affected by the hit and danced around Tom to celebrate.,Tom had mistaken Jerry's hand gestures as Jerry asking Tom for a dance,Jerry did not want to be hit by the ball that Tom was shooting at Jerry.,jerry was happy that he got rid of Tom 
3736,S05E15,890,1144,Why was Jerry frowning?,1,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.,Tom interrupted Jerry reading the newspaper by trying to shoot Jerry,Tom and Jerry were angry at Lighting for causing them to get kicked out of the house.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry wanted to see if Tom was okay after being eaten by the shark.
3737,S05E15,890,1664,Why did Jerry throw the newspaper on the floor,0,Jerry threw the newspaper on the floor because Jerry was angry that Tom kept trying to mess with Jerry,Jerry wanted to send the newspaper to Butch by throwing the paper aeroplane that was made from the newspaper. ,jerry wanted Tom to scream in pain to wake up the king,Jerry wanted to distract Tom and save Quacker from Tom.,Tom controlled the car to stop to throw Jerry off.
3738,S05E15,1250,2200,Why did Jerry walk out of the mousehole?,2,jerry was hungry and wanted to eat the slice of bread.,Jerry wanted to check if it was safe for him to come out of the mousehole,Jerry had enough of Tom messing with him so Jerry decided to move out so Tom would not mess with him anymore,Tom wanted to lure Jerry out of the mousehole with cheese and use the iron to trap Jerry.,Jerry thought that the toy mouse was a real girl mouse and was attracted to it so Jerry walked with it to try to get its attention
3739,S05E15,1215,1414,Why did Jerry push the bomb away?,2,Jerry realised that Tom was awake and was going to catch Jerry.,"Jerry was checking his weapons while getting ready for a mission, and sealed his coat too tightly, which caused the weapons to explode.",Jerry pushed the bomb away so that the bomb does not explode next to Jerry and hurt Jerry,Jerry knew Tom would catch everything to not be in trouble so Jerry messed with Tom,Jerry thought he was safe but saw the bowling balls rolling back down and was about to be squashed 
3740,S05E15,1682,1870,Why was Jerry filling his suitcase up with clothes?,1,Tom was packing his belongings in a suitcase to get ready to leave the house,Jerry was packing his belongings up to move to away,Jerry wanted to disguise himself so that he can escape from Tom.,"Jerry needed a coin in order to enter the door to the secret headquarters, and was looking in his pocket for the coin.",jerry wanted the bowling ball in the bag to fall down and hit Tom
3741,S05E15,1877,1969,Why was Tom waiting outside the mouse hole?,1,Tom wanted to catch Jerry to show and impress the owner.,Tom was waiting outside the mouse hole to hit Jerry with a hammer when Jerry came out,because Tom wanted to wait until jerry came out again and catch jerry,Tom wanted to ambush and catch jerry when Jerry answers the door.,Tom wanted to catch and hurt Jerry to take revenge for Jerry tripping Tom.
3742,S05E15,1877,2030,Why was Tom pulling the hammer?,2,Tom saw Jerry and swung the hammer on Jerry but Jerry stepped out of the way and Tom hit Butch with the hammer instead,Jerry unplugged the electromagnet for the hammer to fall and inflict physical pain on Tom.,The hammer was stuck in the floor so Tom was trying to pull the hammer out since Tom wanted the hammer back,Jerry wanted to take Tom's hammer to hit Tom's foot.,Jerry wanted to get Tom into trouble with Mammy Two Shoes when Tom hammers the chair.
3743,S05E15,1882,2283,Why did Tom put a hand to his mouth?,4,because Tom did not expect that Joan brought Jerry home as a pet,Tom wanted to stop jerry and nibbles from stealing the key,Tom wanted to shake Jerry's hand to congratulate Jerry for the medal.,Tom was excited to eat the desserts Jerry was throwing.,Tom realised that Jerry was about to leave that scared Tom
3744,S05E15,2354,2546,Why did Tom point a gun at his own head?,3,Tom wanted to Muscles to stop chasing him.,"Tom wanted to catch, cook and eat Quacker.",Tom was pulling himself away from the gun to try to pull his nose out of the gun,Tom gave Jerry a chance to shoot Tom to appease Jerry and stop Jerry leaving,because jerry was dancing on Tom's head that annoyed Tom and Tom wanted to hit jerry but hit himself accidentally.
3745,S05E15,2575,2784,Why did Tom offer Jerry a hammer?,1,Jerry wanted to taunt Tom to make Tom open the door and see Jumbo.,Tom gave Jerry a chance to hit Tom with the hammer to appease Jerry and stop Jerry leaving,Tom wanted to give Jerry to Toodles to eat.,Tom was hungry and wanted to catch and eat Jerry.,Tom wanted to stop Jerry from conducting and continue Tom's conducting.
3746,S05E15,2800,3060,Why did Tom light up a match with a bomb in his mouth?,4,Tom did not expect to see Jerry on the piano during Tom's performance.,Tom opened the elevator to find out where the music came from and got blasted by the music.,Tom was surprised that Tom's tail was caught in the mousetrap instead of Jerry.,Tom wanted Jerry to jump through a flaming rack to play the circus tricks.,Tom gave Jerry a chance to hurt Tom with the explosion to appease Jerry and stop Jerry leaving
3747,S05E15,2354,3097,Why did Tom keep hitting the floor?,4,"Jerry hit the ball that Tom threw using a bowling pin, causing the ball to go in the air and crush Tom",Tom did not want to get hurt by spike,Tom was flustered from seeing the owner and afraid of being driven out of the house.,Tom felt disgruntled that Tom could not enter the mouse hole to catch Jerry.,Tom kept hitting the floor because Tom was frustrated that he could not stop Jerry leaving
3748,S05E15,3115,3320,Why did Tom look sad?,0,Tom felt lonely without Jerry after Jerry left the house,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom was delighted that Tom could take revenge on Jerry.,Jerry was disrupting Tom's performance for Toodles by throwing 2 pies at Tom.,Tom and Jerry were good friends.
3749,S05E15,3468,3742,Why was Jerry smiling?,0,Jerry imagined himself in the future being an 'astro-mouse' which made Jerry happy,Jerry was amused when Tom wobbled after eating the jelly.,jerry was happy that his plan worked,Jerry was delighted that the robot mouse had successfully stolen the cheese.,Jerry thought of an idea to prank Tom.
3750,S05E15,4500,5554,Why did Tom go into the pipe?,1,"Tom had fallen from a height which caused his body to be flat, therefore Tom was fixing his body like a jack.",Tom felt sad so Tom went into the pipe to sleep,Tom wanted to catch and eat the fish.,"Tom was chasing Jerry and opening his mouth to bite Jerry but bit the pipe instead, causing Tom to spin around the pipe.",jerry threw a brick at the pot that Tom was sitting on causing him to sink
3751,S05E15,6042,6107,Why was Tom swimming up?,0,Tom saw that the fire below was catching up so Tom swam up away from the fire to avoid getting hurt,Tom jumped out in pain as there was a crab grabbing Tom's tail.,"Jerry was attacking Tom with the board, causing Tom feel painful and jump up",Tom got hit by a hot object so Tom dipped in the water to cool off,Tom's tail was heated by the grill that made Tom in pain and Tom wanted to cool off his tail
3752,S05E15,6330,6551,Why was Tom running up the rocket?,1,Tom wanted to hit and inflict pain on Jerry using the pan.,Tom was standing on parts of the rocket that were detaching and was running up to stay on the rocket,Tom wanted to save Jerry who pretended to be shot by the gun.,because Tom got scared when he heard a noise and wanted to run to hide.,because Tom did not want to get hurt by the tree falling
3753,S05E15,6344,6589,Why was Tom scared?,4,"Tom heard Jerry walking but did not hear the explosions, and feared that the traps did not work and that Jerry would steal the cheese.",Tom did not want to be caught by Mammy Two Shoes.,Tom wanted to find and catch Jerry.,Tom wanted to take revenge on Jerry.,Tom saw parts of the rocket he was on detaching and was scared of falling off the rocket
3754,S05E15,6591,6730,Why did Tom smile?,1,Tom and Jerry were good friends.,Tom saw Jerry inside of the rocket and was happy to see Jerry,Tom was pleased that Topsy had listened to him and successfully caught Jerry.,Tom had a mischievous plan to attack Quacker and Jerry by being invisible using the cream.,Tom was excited to hurt Jerry by tricking Jerry into drinking chemicals.
3755,S05E15,6881,7008,Why was Tom laughing?,0,Tom was amused that he spun Jerry and made Jerry feel dizzy ,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom was confident that Tom would catch Jerry.,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself
3756,S05E15,7272,7468,Why was Tom shocked?,2,Tom did not expect that the tiny bulldog could not be hurt by the dynamite.,Tom was scared and did not want to be caught by Spike.,Tom expected to see Jerry in the rocket but instead saw someone else,Tom did not expect the pole that he was on to suddenly fall so Tom was surprised,Tom did not think that Jerry could break the huge stone in half
3757,S05E15,7583,7825,Why was Tom covering himself?,2,Tom wanted to take revenge on Jerry.,because Tom wanted to catch and attack jerry,Tom saw lots of projectiles flying towards him and was covering himself to shield himself from the projectiles,Tom did not want to get hit and hurt by the flying corks.,Tom wanted to protect himself and minimize the damage from crashing into the red fence
3758,S05E15,7837,7951,Why was Jerry turning the steering wheel?,4,Jerry wanted to turn on the water hose so that the stream of water will blast Tom around.,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.,because jerry wanted to use the water to scare and attack Tom,Jerry wanted to open the cover of a pipe for Tom to fly into.,Jerry was steering the rocket towards Tom to hit Tom with his rocket
3759,S05E15,8727,8840,Why was Tom's mouth wide opened?,4,Tom did not expect that Jerry opened a small door to run away.,Jerry wanted to save Quacker from being eaten by Tom.,Tom was shocked to see Jerry drinking the milk as Tom thought that Jerry was trapped.,Tom wanted to chase and inflict pain on Jerry.,Tom was stunned to see Jerry in the house.
3760,S05E15,8805,8909,Why did Jerry have a smug expression?,2,Jerry was upset that jerry's friend Tom was spending time with Toodles instead of playing with jerry.,Jerry was angry that Tom gave his attention to the persian cat instead of to Jerry.,Jerry was smug because Jerry was showing off the medal on his chest to Tom,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry did not want to run into Tom's mouth and be eaten by Tom.
3761,S05E15,8902,9033,Why did Tom stick his hand out?,4,Tom was stretching his hand out so that he could get the gun back,Tom wanted to reach inside the mousehole to catch Jerry,Jerry went back into the hole to hide so Tom stuck a hand into the hole in order to try to catch Jerry,Tom realised that Jerry was about to leave that scared Tom,Tom wanted to shake Jerry's hand to congratulate Jerry for the medal.
3762,S05E15,9020,9283,Why did Tom jump up?,3,Tom saw Jerry rocking the chair Mammy Two Shoes was on.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.,Tom was in pain.,Tom did not expect that Jerry would fly when Tom lit Jerry's badge on fire,Tom was hurt as Tom put his own tail into the hot pot.
3763,S05E15,9315,9479,Why was Tom filling up the suitcase with clothes?,0,Tom was packing his belongings in a suitcase to get ready to leave the house,Tom wanted to leave the house to get away from Jerry to avoid being hurt when Jerry was sleepwalking,Jerry was packing his belongings up to move to away,Tom wanted to remove his costume but the zipper was jammed.,Tom cheated to get the red ball into the pocket in order to score.
3764,S05E16,930,1550,Why was Tom awoken?,4,Jerry kicked the frog into Tom's drink that made a splash and woke up Tom.,Jerry pulled Tom's tail when Jerry was sleepwalking which woke Tom up.,Jerry activated a sensor which threw Tom out of bed and woke Tom up.,Tom fell asleep and released the bat such that the bat fell on Tom's head and woke up Tom.,"A bird hit Tom's face and stepped on Tom's body, waking him up."
3765,S05E16,1300,1550,Why did the bird bow to Tom?,3,The chicken was angry at Tom after seeing Tom take one of the chicks.,Jerry and the bird were saying goodbye to Tom who was stuck on a jet and was flying through the air. ,Tom wanted to distract Eagle by disguising himself as a female bird so that Tom could steal Jerry.,The bird felt sorry that it landed on Tom and woke Tom up unintentionally.,The chicken was annoyed at Tom after seeing her egg in Tom's hand.
3766,S05E16,1280,1890,Why was Tom running?,2,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,Tom was annoyed that the bird had woken Tom up from his sleep and wanted to catch the bird.,Tom ran away to hide in the vase as he was scared.,Tom ran away as he did not want to be bullied by the dog.
3767,S05E16,1720,1950,Why was Tom hiding behind the tree?,1,Tom was dressed as a bird and wanted to climb higher on a tree to take off.,Tom did not want to be seen by the bird so that Tom could ambush and catch the bird.,Tom did not want Jerry to find out that Tom had opened Jerry's package.,Tom did not want to be found by Uncle Pecos so that Uncle Pecos would not pluck out another of Tom's whisker.,Tom was afraid of the thing in the huge case.
3768,S05E16,1810,2680,Why did Jerry grab a saw and twine?,1,Jerry wanted to pretend to use the hammer to hit himself to threaten and frighten Tom.,Jerry wanted to go after Tom with the string and saw to take revenge for bullying the bird.,Jerry had tied Tom's tail to the pole using a string and wanted to make the pole fall to lift Tom up.,Jerry wanted to use the scissors to cut Tom's tail and inflict pain on Tom.,Jerry wanted to inflict physical pain on Tom.
3769,S05E16,2078,2680,Why did Jerry saw the pole?,3,"Tom swung a heavy ball onto the loose floorboard, causing the plank to lift and send Jerry flying.",Jerry wanted Tom to fall down and stop chasing the woodpecker.,Jerry trapped Tom so that Tom would stop chasing Jerry.,Jerry had tied Tom's tail to the pole using a string and wanted to make the pole fall to lift Tom up.,Jerry saw the bow-tie and hat that Quacker had thrown onto the ground and wanted to look for Quacker to comfort Quacker.
3770,S05E16,2683,3290,Why did Jerry light a fire under a pot of water?,4,Jerry wanted to inflict physical pain on Tom and Butch to get them to stop chasing him.,Jerry wanted to sabotage and disrupt Tom's time with Toots.,jerry hid from Tom as Jerry did not want to get hurt by Tom,because jerry wanted to hurt Tom,Jerry wanted to throw Tom into the boiling water to inflict pain on Tom.
3771,S05E16,2683,3290,Why was Tom sweating?,4,"Tom's head fell into a fish bowl, causing a fish to go into Tom's mouth which made Tom uncomfortable.",Tom was in pain.,Tom was shocked from Jerry's loud air horn and jumped out of Tom's skin.,Tom had fallen into the sea and felt cold.,"Tom saw that the bird was going to pull the string to cause Tom to fall into the boiling water, and was sweating out of fear."
3772,S05E16,3000,3290,Why did the bird pull the string?,4,The bird felt sorry that it landed on Tom and woke Tom up unintentionally.,Jerry wanted to trick Tom that the Tom caught Jerry and to pull the rope back.,Jerry wanted to drop the sandbag on Tom to hurt Tom.,Jerry wanted to protect the baby duck from Tom by preventing the baby duck from going outside.,The bird wanted to slingshot Tom into the tub of hot water in order to inflict pain on Tom.
3773,S05E16,3190,3480,Why was Tom bouncing around?,2,Tom was in pain.,Tom bit on the mousetrap and got hurt so Tom jumped in pain,"Tom had fallen into a tub of hot water, causing him to burn his skin and bounce around in pain.",Tom was in pain from being electrocuted by the electricity line.,Tom was in pain from Tom's ghost chomping down on Tom's tail.
3774,S05E16,3190,3730,Why was Jerry and the bird laughing?,3,Jerry thought of an idea to prank Tom.,Jerry was amused when Tom wobbled after eating the jelly.,Jerry messed with Tom and made Tom embarrassed in front of Tara which made Jerry laugh,Jerry and Tom were amused by how Tom looked botTomless after burning Tom's skin in the tub of hot water.,because Jerry found it amusing that Tom was shivering in fright from listening to the radio
3775,S05E16,3190,3930,Why was Tom chasing Jerry and the bird?,2,Jerry put a hand up to signal to Tom to stop and Tom was confused,Tom wanted to take revenge on Jerry whacking Tom with a plank.,"Tom wanted to take revenge on Jerry and the bird for causing Tom to fall into hot water, by spraying Jerry and the bird with a hose.",Jerry was reminding Tom of the plan to pretend to catch Jerry.,Tom wanted to catch and eat Quacker who had ran away with Jerry.
3776,S05E16,3730,3990,Why was Tom laughing?,2,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Tom was confident that Tom would catch Jerry.,Tom felt happy that Tom was taking revenge by flooding the mouse hole with Jerry and the bird inside.,Tom was happy that Butch caught Jerry.,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.
3777,S05E16,3825,4400,Why did Jerry and the bird use a mousetrap?,0,"Jerry and the bird wanted to stop the water flowing into the mouse hole, and collect in the hose instead.",Jerry wanted to hide in the mousehole to avoid getting caught and eaten by Tom,Jerry thought that the toy mouse was a real girl mouse and was attracted to it so Jerry walked with it to try to get its attention,Jerry was trying to escape Tom's chase as Jerry knew that Tom could not enter the mouse hole.,Jerry wanted to stop the indian mouse from firing an arrow inside Spike's mouth.
