qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
658,S01E19,4400,4690,Why was Jerry running?,1,Jerry was scared of Tom and did not want to be hurt by Tom.,There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt,Jerry didn't want to be caught and eaten by Tom,Jerry was on the railway while the express train was running towards jerry so Jerry ran to avoid being crushed,Jerry ran away from the ball as he did not want to get hit by the ball.
3770,S05E16,2683,3290,Why did Jerry light a fire under a pot of water?,4,Jerry wanted to inflict physical pain on Tom and Butch to get them to stop chasing him.,Jerry wanted to sabotage and disrupt Tom's time with Toots.,jerry hid from Tom as Jerry did not want to get hurt by Tom,because jerry wanted to hurt Tom,Jerry wanted to throw Tom into the boiling water to inflict pain on Tom.
983,S02E03,2394,2800,Why was Tom hiccuping?,1,Uncle Pecos plucked out Tom's whisker which hurt Tom and woke Tom up.,Tom got drunk after falling into the barrel of cider.,Jerry kicked the frog into Tom's drink that made a splash and woke up Tom.,Tom fell asleep and released the bat such that the bat fell on Tom's head and woke up Tom.,Tom had a nightmare that Tom went to hell.
1389,S02E15,6900,7250,why was Tom hiding in the broom?,2,Tom was frustrated that jerry took Tom's place and wanted to use the broomstick to disrupt Jerry's performance.,because joan wanted to punish Tom for hurting jerry,Tom wanted to attack jerry and tuffy without getting noticed,because Tom did not want to be beaten by the broom anymore ,Tom wanted to ambush and spar with Tuffy.
2548,S04E02,9814,10303,why did Tom smile at jerry,3,Tom and Jerry were excited for their holiday.,Tom was showing to jerry that Tom had found jerry,Tom felt proud that he managed to dodge the Tomato that Jerry threw at Tom.,Tom was happy to see the money that was for Tom.,Tom wanted Jerry to serve him.
2101,S03E12,7805,8010,Why did Jerry start running?,2,Jerry did not want to be caught and hurt by Tom after Jerry hurt Tom by pressing the machine onto Tom.,Jerry was shocked that Cuckoo was caught by Tom and Jerry wanted to save Cuckoo.,Jerry realised that Tom was about to chase and catch Jerry.,Tom pushed the fences to close the gaps and clamp Jerry''s tail to catch Jerry.,Jerry was taking the opportunity when the cabinet was open to run away from Tom.
3577,S05E09,6123,6327,Why was Tom hiccuping?,1,Tom had a nightmare that Tom went to hell.,Tom felt uncomfortable as Nibbles and the key fell into Tom's sTomach.,Tom fell asleep and released the bat such that the bat fell on Tom's head and woke up Tom.,Jerry kicked the frog into Tom's drink that made a splash and woke up Tom.,Tom was being attentive as Mammy Two Shoes was scolding Tom.
3271,S04E27,2038,2485,Why did Spike look shocked?,0,Spike did not expect the large steak to reduce to a crisp. ,Spike felt stupid that Spike had fallen for Tom's distraction.,Spike thought that the bone was buried in the hole that he had dug and did not expect it to be stolen by Tom.,Spike thought that there was something alive inside the sandwich.,Spike and Tyke did not expect the small flame to blow up suddenly.
4719,S06E27,3692,4033,Why did Tom hit the head of the robot cat?,2,because Tom was annoyed with the kittens for getting Tom into trouble.,Tom was taken aback that the kittens were showing affection to Tom.,Tom was annoyed that the robot cat destroyed the control panel.,Tom wanted to catch Jerry with the robot cat.,The cats wanted to make Tom faint so that the cats could change Tom's diaper.
2207,S03E16,4895,5012,Why did Jerry turn into a waffle?,4,Jerry wanted to steal and eat the cheese and milk from the fridge.,Tom was fighting with mammy Two shoes that could not chase Jerry and jerry thought that he was safe,Tom was chasing Jerry to get his revenge so Jerry hid in the refrigerator to avoid getting hurt by Tom,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.,"The kittens threw Jerry on the cellar door and ran over Jerry, causing Jerry to flatten."
1640,S02E23,6048,6308,Why did Topsy stop running?,3,Topsy wanted to hide Jerry to protect Jerry from Tom.,Topsy wanted to protect Jerry from being caught by Tom.,Jerry thought that he had gotten rid of the balls and was safe.,"Jerry took the bin lid from Topsy when Jerry hid behind the curtain, leaving Topsy confused as the bin lid suddenly disappeared.",Topsy wanted to protect Jerry.
2641,S04E05,7177,7465,Why was Spike frowning?,3,Spike was awoken by the noise and felt pain from getting hit by Tom who was trying to hit Jerry three times.,Tom disguise Tyke as a chicken and pointed to another direction to fool Spike.,Spike felt stupid that Spike had fallen for Tom's distraction.,Spike was frustrated that he could not get Tyke to stop hiccuping and that he started to hiccup too.,Spike was frustrated that Spike could not hit Tom back due to the restraining leash.
3795,S05E16,8503,8980,Why was Tom sticking his tongue out?,4,Tom wanted Jerry to run into Tom's mouth to eat jerry,Tom was surprised that Tom's tail was caught in the mousetrap instead of Jerry.,Tom thought that Jerry would continue walking and walk into Tom's mouth and get eaten by Tom,Tom wanted to eat and get rid of the woodpecker.,Tom was exhausted as Tom had fallen onto the tree branch from a flying jet.
4441,S06E17,1576,1879,Why did Tom push his whiskers?,1,"Uncle Pecos' guitar string broke and Jerry did not have a guitar string, leaving Uncle Pecos with no choice but to use Tom's whisker as the guitar string.",Jerry pulled Tom's whiskers that made the whisker come to one side of Tom's face.,jerry wanted to avoid Tom falling from the clock and getting bitten by spike,Jerry was doing a demonstration for Tuffy.,Jerry wanted to inflict pain on Tom and agitate Tom to continue the fight.
2872,S04E13,4101,4273,Why did Jerry pull Quacker into the tree?,4,Quacker wanted Jerry's help in order to board the air balloon and float into the air.,Quacker did not want to let Jerry see Quacker's face as he felt extremely ugly.,Jerry wanted to show concern for a crying Quacker.,Jerry wanted to take a plane to get away from Tom.,Jerry wanted to save Quacker from Tom who was chasing Quacker.
2147,S03E14,4159,4370,Why did Nibbles fall down from the cheese tower?,1,Nibbles was being turned away from Jerry who believed that Nibbles would never make a good mouseketeer.,Nibbles was waving his hand to Jerry lost his his balance on the edge of the cheese tower.,Nibbles wanted to use the cannon shoot at Tom to stop Tom who was fighting with Jerry.,Nibbles was afraid that Jerry was caught by Tom and did not want Jerry to be in danger.,Nibbles wanted to signal to Jerry to pull Nibbles and the key up.
2188,S03E15,8650,9450,Why was Jerry crossing his arms?,2,Jerry was annoyed at Tom who was tossing food scraps at Jerry.,Jerry jumped to dodge Tom and avoid getting caught and eaten by Tom,Tom's music had woken Jerry up and made Jerry bounce around.,Jerry became dizzy after Jerry hit himself on the head.,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught
3317,S05E01,4030,4195,Why did Tom look shocked?,3,Tom was surprised at Jerry's strength as Tom was pulled by Jerry to go through the mouse hole.,Tom did not expect to catch a crab instead of Jerry.,Tom did not expect to see Jerry in the room after trapping Jerry and blocking the door.,Tom did not expect to pull Spike's dentures out and Tom knew that Spike would get angry.,Tom did not expect that nibbles could escape from Tom's hands
4352,S06E13,7000,7250,Why did Tom hide in the vase?,2,Tom was afraid that the loud sound of the vase breaking would wake the king up,Tom was afraid of the thing in the huge case.,Tom was scared of the pain from being hurt by the scissors.,Tom got hit with a broom by Jeannie so Tom hid behind the tree to avoid getting hurt again ,Tom was trying to get away from Jerry's ghost by hiding in the cupboard.
3671,S05E12,8545,8811,Why was Tom happy?,3,Tom was happy that Butch caught Jerry.,Tom was delighted to see Spike sleeping so Tom could go pass Spike to go fishing.,Tom was delighted that he found Jerry and could catch Jerry.,Tom thought that he finally caught a fish since something was pulling on his line,Tom thought of an idea to take revenge on Jerry.
4836,S06E31,5002,5471,Why was Tom sad?,4,Jerry and Tom's owner were throwing the fish to Tom that hurt Tom ,Jerry was hitting Tom with a paddle and it was hurting Tom,Tom thought that he finally caught a fish since something was pulling on his line,Tom hit his head on the weight that made Tom hurt.,Tom could not get the starfish off his head and the starfish was stuck there
4201,S06E08,3042,3348,Why did Tom put his hands on his hips?,2,Tom wanted to get away from the shark and avoid getting eaten,Tom's backside was in pain from being shot by Jerry's pistol ball.,Tom was upset that Jerry escaped by running through Tom.,Tom's hand was in pain from hitting Jerry with the vase.,because Tom wanted to chase and catch jerry without waking spike up
2349,S03E21,3465,3755,Why did Spike look shocked?,1,Spike thought that there was something alive inside the sandwich.,Spike realised that the dog house was missing.,Spike thought that the bone was buried in the hole that he had dug and did not expect it to be stolen by Tom.,Spike was looking out for Tom to protect his house from being destroyed by Tom again.,Spike saw Tom chasing Jerry.
3640,S05E11,9670,9995,Why did Tom attach the axe to Lightning's tail?,2,"Tom passed the hammer to lightning to smash Jerry, but Lightning wanted to protect Jerry, hence smashing Tom instead.",Tom wanted to get inside the house and catch the dog and Jerry.,Tom wanted to use the axe and Lightning's tail as a tool to kill and get rid of Jerry.,Lightning wanted to get back at Tom for hitting Jerry as Lightning wanted to protect Jerry.,Tom wanted to break open the mousehole to catch and hurt Jerry
1180,S02E09,2883,3145,Why did Jerry jump and run?,0,Jerry was shocked that Cuckoo was caught by Tom and Jerry wanted to save Cuckoo.,Jerry did not want to be caught by Tom since Jerry hurt Tom.,Tom was chasing and trying to eat Jerry so Jerry was running to avoid getting caught and eaten by Tom,Tom and Butch were running after Jerry trying to catch Jerry so Jerry was running away to avoid getting caught,Jerry was running away as Jerry did not want to be eaten by Tom.
1551,S02E20,5700,5950,Why did Tom throw the flowers?,0,Tom was angry from what Tom read in the diary.,Tom wanted to stop Jerry from dumping more ashes onto the ground.,Tom was preventing the flower pot from breaking so that Mammy Two Shoes won't scold and punish Tom again,Tom felt hopeless that Jerry stole the cheese and admitted defeat by acting dead with a flower on Tom's chest.,Tom wanted to take revenge on Jerry for asking Spike hit Tom.
4053,S06E03,2453,2847,Why did Tom make a happy expression?,1,Tom was delighted to see Spike sleeping so Tom could go pass Spike to go fishing.,Tom could eat other fish besides the one that has already been eaten,Tom thought of an idea to take revenge on Jerry.,Tom has a love interest for Toots.,Tom was delighted that he found Jerry and could catch Jerry.
3851,S05E18,7097,7408,Why did Jerry draw on Tom's tail?,1,Jerry was swimming in milk and was covered in it so Jerry used Tom's tail to dry himself off,Jerry drew on Tom's tail to draw a mouse face in order to trick Tom,Tom did not want jerry to escape while Tom was eating,Jerry wanted to inflict pain on Tom.,Tom wanted to find real Jerry by pulling the tail because Jerry would shout.
4208,S06E08,4829,5285,Why was Tom holding his foot?,2,Tom was being playful as Tom was drunk and wanted to kick Mammy Two Shoes.,Tom's hand was in pain from hitting Jerry with the vase.,Tom was holding his foot in pain after the heavy cover fell on Tom's foot ,Tom was searching for the ground as he realised that he was hanging in the air.,Tom's head was in pain after slipping on an egg and slamming into the fridge.
4166,S06E07,1045,1315,Why did Tom become flat?,2,Tom wanted to sneak up on Quacker to eat Quacker.,Jerry hid in the glove and hit Tom.,"Tom was chasing Jerry who ran into a mouse hole, causing Tom to run straight into the wall.","Tom was chasing Jerry through thin pipes, which caused Tom's body to be compressed.",Tom was annoyed that his fur came out while Tom was pulling his tail.
4919,S06E34,2120,2248,Why was Tom scared?,3,Tom wanted to find and catch Jerry.,Tom wanted to take revenge on Jerry.,Tom did not want others to see him as a bully for intentionally pushing Jerry into the hole.,Tom was reminded of the nightmare he had of being hit by a big dog.,"Tom heard Jerry walking but did not hear the explosions, and feared that the traps did not work and that Jerry would steal the cheese."
1984,S03E09,1650,1850,Why did Spike look over?,1,Spike was shocked to see Tom throwing the charcoal and thought that Tom was ruining the barbecue.,Spike saw Tom chasing Jerry.,Tom disguise Tyke as a chicken and pointed to another direction to fool Spike.,Spike felt stupid that Spike had fallen for Tom's distraction.,Spike thought that Tom had stolen the bone.
4147,S06E06,3852,4313,Why was Tom running?,0,Tom did not want to get replaced with the kitten so that Tom tried to kick the kitten out of the house,Tom ran away as he did not want to be bullied by the dog.,Tom did not want Uncle Pecos to pluck out another of Tom's whisker and leave Tom being a cat without whiskers.,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom was scared and did not want to be hit and hurt by the tongs and shovel.
4485,S06E18,5506,5698,Why did Jerry climb the ladder?,1,Jerry's vehicle was attracted up to the electromagnet and Jerry wanted to leave the vehicle.,Jerry wanted to run away from Tom and avoid getting caught by Tom,Jerry wanted to stop Tom from making noise.,Jerry wanted to jump away from the water droplet and avoid getting wet,jerry was afraid of being hurt by the spike
1967,S03E08,4100,4290,Why did Jerry play the drums?,0,Jerry wanted to create an ominous atmosphere for Tom.,Jerry wanted to trick Tom into thinking that Jerry was walking into the traps.,Jerry was bored as Tom kept failing to chase and catch Jerry.,Jerry was happy that Tom was trapped on the record player.,jerry was happy that Tom got kicked out of the house
4678,S06E26,2788,2927,Why did the robot cat open its mouth?,2,The robot cat wanted to control Tom to catch Jerry.,The robot mouse was flying that the robot cat needed to raise himself.,The robot cat wanted to eat the robot mouse to get rid of the robot mouse.,Jerry released a stream of exhaust into the robot cat's mouth in order to get away from the robot cat.,The robot cat was pushing Tom's chair and Tom wanted to make the robot cat stop.
4170,S06E07,3115,3520,Why did Jerry grab an question mark?,4,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,because jerry saw Tom behind and got confused.,Jerry was trying to balance on the string above Tom in order to get away from Tom.,Jerry wanted to get the moving sack from the river and open the sack to check out what it contained.,Jerry did not want to fall and grabbed the question mark above him to try to hang onto something.
187,S01E06,1363,1990,why did Tom sneak out of where he hid?,4,Tom was afraid of the thing in the huge case.,because Tom read the ad of finding a white mouse and Tom wanted to disguise jerry as the white mouse and get money,Tom wanted to take Jerry by surprise and catch Jerry.,because Tom wanted to grab the utensils from Jerry from behind him,because Tom wanted to eavesdrop on what mammy two shoes was talking
4659,S06E25,4150,4835,Why did the Dupli-cat copy Tom's actions?,0,The Dupli-cat did not want Tom to realise that the Dupli-cat was another cat.,The Dupli-cat wanted to tie Tom to the pole to stop Tom from chasing the Dupli-cat and stealing Jerry.,The Dupli-cat wanted to ask Tom to pass Tom's tea.,Tom wanted to catch Jerry with the robot cat.,Tom wanted to get Jerry back after seeing that Jerry was in the Dupli-cat's mouth.
2999,S04E17,4200,4690,Why did Tuffy continue swiping his sword?,3,Tuffy did not realise that Jerry was caught under the cat paw.,Jerry wanted Tuffy to be a brave mouseketeer and poked Tuffy to push Tuffy out of the door.,Tom wanted to stop Tuffy and attack tuffy,Tuffy was unaware that Tom had stopped sparring as Tom fell into a window.,Tuffy wanted to attack Tom with the fork in order to save Jerry.
4862,S06E32,3247,3551,Why did Jerry start eating popcorn?,3,Jerry wanted to make fun of Tom who failed at flirting with Toots.,Jerry wanted to steal and eat the cheese and milk from the fridge.,Tom wanted to defrost and revive jerry,Jerry wanted to enjoy the film while eating popcorn,Tom was chasing Jerry to get his revenge so Jerry hid in the refrigerator to avoid getting hurt by Tom
2556,S04E03,1470,2245,Why did Jerry throw a stick?,0,Jerry wanted to get away from the pup by making it run away.,Jerry knew Tom would catch everything to not be in trouble so Jerry messed with Tom,Jerry wanted to distract Tom and save Quacker from Tom.,Jerry threw the plate at Tom to save the kitten from Tom,Jerry wanted to save Quacker from being cooked and eaten by Tom.
1441,S02E17,1751,1926,Why did Jerry keep running?,3,Jerry did not want to get hit by the car.,because jerry got scared by the doll falling down,so that Tom cannot hurt jerry physically,Jerry wanted to run away from Tom and Jerry was afraid of being hit by Tom.,Jerry was taking the opportunity when the cabinet was open to run away from Tom.
1165,S02E08,7612,8190,Why did Tom grab the flour?,1,Tom wanted to find Jerry in the picnic basket to catch Jerry.,Tom wanted to cover the floor with flour so that Tom could see Jerry's footprints.,Tom snatched the dust pan from Jerry to try to hit Jerry with the dustpan and hurt Jerry,Tom did not want to let Jerry eat the corn,Tom wanted to stop Jerry from dumping more ashes onto the ground.
552,S01E16,5920,6310,why did spike yell,0,Spike was horrified at the headless creature.,Spike screamed after Tom accidentally hit Spike with the shovel.,Spike was frustrated that Spike could not hit Tom back due to the restraining leash.,Spike was in pain.,Jerry was unable to speak and was gesturing to Spike which Spike found it funny.
4008,S06E01,5088,5660,Why did Jerry run into Tom's mouth?,4,Tom was escaping from jerry,Tom cared for Jerry.,Tom was hungry and wanted to catch and eat Jerry.,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety
3703,S05E13,7950,8420,Why did Tom jump out of the dustbin?,3,Tom bit on the mousetrap and got hurt so Tom jumped in pain,Tom jumped in pain as jerry poked Tom using a fork,Tom jumped to avoid slipping on the banana peel and getting hurt,"Tom's tail was smashed by a huge rock, causing Tom to jump up in pain, out of the dustbin.",Tom was in pain.
1812,S03E03,5127,5297,Why did Tom put on a baseball glove?,1,Tom wanted to take revenge for the glove hitting Tom and causing pain to Tom.,Tom wanted to avoid being hit by the ball by catching the ball with baseball glove.,Tom threw the ball to hit Jerry but Jerry dodged the ball and the ball bounced back into Tom's face.,The yellow glove wanted to grab Tom's hand to slam Tom onto the beam.,Tom aimed the cue ball to plug the pocket to stop Jerry from hiding in the pocket.
3443,S05E05,3534,3919,Why did Tom jump up?,1,Tom was in pain.,Tom was scared that Jerry would expose Tom to George using the photo.,Tom saw Jerry rocking the chair Mammy Two Shoes was on.,Tom was hurt as Tom put his own tail into the hot pot.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.
4141,S06E06,2700,3101,Why did Tom look angry?,1,Tom was thrown into the fishbowl by the 3 cats.,Tom was angry as Tom thought that he would get replaced with a new kitten.,because Tom felt pain as jerry was jumping on Tom,Tom was jealous of the calypso cat getting the attention of the persian cat,"When Tom got stuck in the hole, Jerry humiliated Tom by playing with Tom's lips so Tom was angry at Jerry"
3029,S04E18,6050,6180,Why did Spike wake up?,4,Spike thought that Tom had stolen the bone.,Spike was looking out for Tom to protect his house from being destroyed by Tom again.,Spike saw Tom chasing Jerry.,Spike was shocked to see Tom throwing the charcoal and thought that Tom was ruining the barbecue.,Tom was screaming in pain from being bitten by Spike and woke Spike up.
4324,S06E12,6910,7296,why did Tom hit Jerry with a bat,1,because Tom got annoyed with jerry and Tom wanted to catch jerry,Tom wanted to hurt Jerry and use Jerry as a ball to play ping pong.,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry,Tom hit Jerry first as Tom was afraid that Jerry would hurt Tom.,Tom wanted to hurt jerry as Tom thought that jerry stole the milk
1503,S02E19,2075,2210,Why did Jerry run into Tyke's kennel?,3,because jerry wanted to write his last will for Tom.,Jerry wanted to get Tom into trouble with Spike by making Tom scream and waking Spike up.,Jerry wanted Tom to scream in pain to wake Spike up so that Spike would realise that it was Tom and not Tyke.,Jerry did not want to be caught and hurt by Tom.,Jerry wanted the chicken to attack and scare Tom away again so that Jerry would be safe from Tom.
55,S01E02,960,1210,why did jerry look out of the refrigerator?,3,Jerry was curious to find out what was happening.,The plate that Jerry was holding on to fell and Jerry did not want to fall along with it,Tom wanted to push the blame of breaking the glass to Jerry,jerry wanted to check if it is safe to steal the cheese,Jerry was curious to see what was happening after hearing the crashing noises.
108,S01E03,6140,6372,why did Tom fall?,1,Tom was annoyed that his fur came out while Tom was pulling his tail.,because the boxing glove shot up from the gift box and scared Tom,Tom was surprised by the impact of the Tomato,"Tom was trying to move forward to strike Jerry, but the snowdrift under Tom's feet gave way and caused Tom to fall off the building. ",because the orange kitten put Tom's tail into the coat when Tom grabbed the kittens in the coat and Tom grabbed the tail same as kittens
3657,S05E12,3998,4419,Why did Jerry bring a first aid kit?,4,Jerry dove into the box to hide from Tom,Tom was trying to catch Jerry so Jerry wanted to hide from Tom to avoid getting caught,jerry wanted to use the firecrackers to attack Tom by pointing the hose at Tom.,Jerry wanted to lure Tom into saving the girl so that Tom will jump into the sea.,Jerry saw that Tom got hurt and brought a first aid kit to cure Tom
2536,S04E02,5800,6010,Why did Tuffy point the gun at Tom?,1,Tom gave Jerry a chance to shoot Tom to appease Jerry and stop Jerry leaving,Tuffy wanted to scare Tom away so that Tom would not hurt Tuffy.,Tom wanted to use the gun to shoot the lion if the lion appeared to protect himself.,Tom wanted to break the cup that carried the goldfish so that the goldfish would fall to the floor.,Tuffy hoped that Tom would receive the gift and put on the bell himself.
3503,S05E07,2744,3644,Why did the king scream?,2,Jerry was signing to Tom to get inside the house and chase jerry after jerry had frightened mammy two shoes,George was terrified of mice and wanted to run away from Jerry.,the king wanted Tom to march around to catch mice.,Spike screamed after Tom accidentally hit Spike with the shovel.,Quacker could not swim so Quacker was trying to find someone who could swim to save Tom who was drowning.
723,S01E21,1530,1795,Why did Tom and Eagle look at each other angrily?,1,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom and Eagle were unwilling to give in to each other as they both wanted to eat Jerry.,Tom saw that Butch was stealing all the food and ham.,"Tom, Jerry and Spike blamed each other for losing the meat.",Jerry kept throwing down things and Tom had to catch all of it giving Tom trouble
2475,S03E26,4100,4615,Why did Tom have a mischievous look?,1,because Tom wanted to catch and attack jerry,Tom was excited to cook and eat Quacker.,Tom was excited to throw a heavy ball on Muscles and Jerry.,Tom was excited to finally shoot the baby duck.,"Tom was excited to carry out plan to get rid of Butch, so that Tom can have Toodle's attention."
2211,S03E16,5562,5771,why did the kittens shoot the umbrella to Tom,0,because the kitten wanted to send the umbrella into Tom's mouth to get Tom to stop laughing.,The kittens wanted to appear friendly to trick Tom into grabbing the blinds and crashing into the window.,because mammy two shoes asked Tom to take care of the kittens,The kittens were afraid of getting hurt by Tom and wanted to get away from Tom.,Tom was taken aback that the kittens were showing affection to Tom.
3147,S04E22,9300,9940,Why was the woodpecker writing on the paper?,3,The woodpecker wanted Jerry's help.,The woodpecker had caused the deck chair to snap on Tom.,Tom wanted to trap the woodpecker so that Tom could deal with the woodpecker later.,The woodpecker wanted the lamppost to fall and hit Tom.,The woodpecker chipped the stick to protect Jerry and himself from getting hit by the stick.
4787,S06E29,2200,2400,Why did the can with Jerry inside start to jump?,4,Jerry knew that meathead saw Jerry outside the can and did not want meathead to chase Jerry.,Jerry wanted to jump away from the water droplet and avoid getting wet,Jerry was surprised that the bowling balls rolled back towards Tom and jerry ,Jerry was shocked that Tom was not stuck in the record player.,Jerry wanted to run away from Tom and avoid getting caught and eaten by Tom
1769,S03E02,1480,2270,Why was Tom chasing Jerry?,3,Jerry wanted to release smoke around Tom to blind Tom.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,Jerry wanted to entertain himself by jumping on Tom,Tom wanted to get the chicken back from Jerry.,Tom was lazy and Tom did not want to catch Jerry.
2547,S04E02,9195,9609,why did Tom pull the wall of jerry's house ,4,Tom wanted to wait and catch Jerry.,Tom wanted Jerry to massage Tom's back,Tom wanted to stop jerry from turning on the radio,Jerry knew that Mammy Two Shoes was approaching and hid Tom so that Tom would not get into trouble.,Tom was angry and wanted to confront Jerry about the book.
4872,S06E32,6048,6438,Why was Jerry looking around outside the mousehole?,3,Jerry was trying to escape Tom's chase as Jerry knew that Tom could not enter the mouse hole.,Jerry wanted to hide from Tom to avoid getting hurt by Tom,Jerry wanted to hide from Tom and avoid being caught by Tom ,Jerry wanted to check if it was safe for him to come out of the mousehole,Jerry wanted to grab and eat the piece of cheese outside the mousehole.
898,S01E25,7195,7599,Why did Tom and Butch keep passing the bomb to each other?,0,The bomb was about to explode so Tom and Butch were giving each other the bomb to avoid getting hurt ,Butch wanted to inflict pain on Tom to get back at Tom.,Tom and Butch were angry and wanted to join hands to get back at Jerry.,Tom was jealous and wanted to inflict pain on Butch.,Tom wanted to protect his friend Jerry.
91,S01E03,2705,3465,why did jerry jump on the soft toy continuously?,4,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught,Jerry was jumping to avoid getting hurt by Tom's axe,Jerry jumped to dodge Tom and avoid getting caught and eaten by Tom,Jerry wanted to jump away from the water droplet and avoid getting wet,Jerry was entertaining himself by jumping on the soft toy.
4191,S06E07,7750,7980,Why did Jerry run away?,3,Tom and Butch were running after Jerry trying to catch Jerry so Jerry was running away to avoid getting caught,Jerry wanted to run away from the projectiles so that none of them would hit Jerry and Jerry would not get hurt,Jerry's tail was stuck in the bubblegum and Jerry could not move so Jerry was running to try to get out,"Jerry did not want to be eaten by Tom, hence Jerry ran away to escape Tom.",There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt
4660,S06E25,5196,5498,Why did Jerry wave?,3,Jerry was waving goodbye to Tom as Jerry was about to run away.,Jerry was waving to Tom right after throwing Tom to taunt and humiliate Tom further,Jerry was waving goodbye to Tom who got drunk and jumped away.,"The Dupli-cat opened his mouth while Jerry was inside the Dupli-cat's mouth, so Jerry waved to Tom.",Jerry wanted Tom to start chasing Jerry.
3637,S05E11,8425,8585,Why did Jerry pull Tom's whiskers?,2,Jerry wanted to stun Tom and take the chance to run away with the goldfish.,Tom wanted Jerry to massage Tom's back,Jerry wanted to tie Tom's whiskers to mock and annoy Tom before running away.,Jerry wanted to ask Tom to allow Jerry to do the conducting.,Jerry wanted to save Quacker from Tom.
2242,S03E17,7499,7692,why did the seal jump down,2,because the circus recognised Tom as the seal as Tom dressed up like the seal,because the seal wanted to persuade jerry to help the seal,because the seal wanted to run away from Tom,because the seal wanted to jump out of the carriage to escape from the circus,because the seal felt grateful for jerry
425,S01E12,10760,10855,Why did Tom scream?,4,Jerry wanted to get revenge and scare Tom back,"Jerry shut Tom's tail on the waffle maker, causing pain to Tom.",Jerry hurt Tom by biting Tom's finger so Tom shouted in pain,"Tom was angry after Jerry had caused Tom to fall into the fountain, and was determined to catch Jerry.",Jerry had grabbed Tom's tail with a pincer.
4748,S06E28,5022,5503,Why did Spike drug Tom downstairs?,2,Tom did not want Spike to get angry when Spike could not find Tyke so Tom disguised himself as Tyke.,Tom was afraid of being caught by Spike for making noise and wanted to hide from Spike.,Spike was annoyed that Tom drowned out Spike's apartment.,Tom did not want to be found and kicked out by Spike.,Tom could not stop himself in time while running and knocked into spike
4602,S06E23,2800,3113,Why did Tom get out of the house?,2,Tom was pretending to walk away to get inside the house through another window and take the ink bottle from Jerry away.,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom was afraid of St. Bernard that Jerry was lying on.,because Tom wanted to grab the utensils from Jerry from behind him,Tom was afraid of getting mowed by the moving lawn mower.
212,S01E07,995,1713,Why was Tom peeping at jerry,0,Tom wanted to catch jerry off guard,Tom did not want Jerry to fall to the ground so Tom blew Jerry upwards to the cabinet.,Tom wanted to get Jerry to return Tom's nose.,Tom treated Jerry as the golf ball and wanted Jerry to fall into the hole to get score,Tom was angry that Jerry hurt him so Tom jumped on Jerry to get revenge and hurt Jerry
2503,S04E01,2433,2538,why did jerry take the bow? ,1,Jerry wanted to take credit for the performance.,because jerry did not want the indian mouse to shoot the arrow any more,Jerry wanted to impress and show respect to the female mouse by bowing.,Jerry wanted to tell the elephant that he had taken the pin out of the elephant's foot,Jerry used the pin to hurt Tom and save the fish.
2461,S03E25,8631,8799,why did tyke bark ,1,Spike and Tyke wanted to scare Tom into climbing the greasy pole and sliding down.,because tyke was afraid to be trapped in the air and wanted Spike to save him.,Jerry wanted to get Tom into trouble with Spike when Spike realises that Tom had trapped Tyke in the barrel.,Jerry wanted to get Tom into trouble with Spike when Spike realised that Tom had trapped Tyke in the barrel.,because tyke bit the toy's tail that was tied with a string and Tom pulled the string to hang tyke up
3792,S05E16,8020,8220,Why did Tom open his mouth?,0,"Tom had made a landing strip and was expecting the bird to fly straight into Tom's mouth, so that Tom could eat the bird.",Tom wanted to find and catch Jerry.,Tom was delighted that he could put his hand into the hole to catch Jerry.,Tom was imagining Jerry as different foods as Tom wanted to eat Jerry.,Tom was afraid of being caught that he ate the chicken
4874,S06E32,6462,6595,Why did Jerry cross his arms?,3,Jerry was walking and suddenly walked off a ledge without knowing which surprised Jerry,Jerry was annoyed that Tom turned off the radio.,Jerry was annoyed that Quacker attempted suicide despite Jerry's attempts to help Quacker.,Jerry was angry that Tom was boarding up the mousehole.,Jerry was annoyed that the cats were fighting for Jerry.
